"Sweep (n)","APD","APD value (ms)","APD value (mV)"
64,"APD 20",3,29.6999979254791
64,"APD 50",11.1,-9.29999935040254
64,"APD 90",30.6,-61.0999957322145
65,"APD 20",2.9,29.9499979080168
65,"APD 50",10.8,-8.94999937484975
65,"APD 90",30.6,-60.9499957426919
66,"APD 20",2.9,30.249997887062
66,"APD 50",11.1,-8.94999937484975
66,"APD 90",30.6,-60.9999957391994
67,"APD 20",2.8,30.1499978940469
67,"APD 50",11,-8.99999937135729
67,"APD 90",30.7,-61.0999957322145
68,"APD 20",2.9,29.9499979080168
68,"APD 50",11,-8.69999939231205
68,"APD 90",30.6,-60.9999957391994
