"Sweep (n)","APD","APD value (ms)","APD value (mV)"
91,"APD 20",1.1,31.7499977822882
91,"APD 50",5.1,-7.54999947263862
91,"APD 90",23.4,-61.2999957182447
92,"APD 20",1,33.5499976565597
92,"APD 50",5.2,-7.8999994481914
92,"APD 90",23.5,-61.3499957147522
93,"APD 20",1.1,31.9999977648259
93,"APD 50",5.2,-7.49999947613108
93,"APD 90",23.8,-61.3499957147522
94,"APD 20",1,33.5999976530672
94,"APD 50",5.2,-7.74999945866878
94,"APD 90",23.9,-61.2999957182447
95,"APD 20",1,33.3499976705295
95,"APD 50",5.2,-7.6499994656537
95,"APD 90",23.9,-61.1999957252296
