"Sweep (n)","APD","APD value (ms)","APD value (mV)"
94,"APD 20",0.599999999999998,34.1999976111577
94,"APD 50",4.3,-8.59999939929697
94,"APD 90",35.9,-64.4499954982197
95,"APD 20",0.599999999999998,34.4499975936954
95,"APD 50",4.3,-9.09999936437237
95,"APD 90",35.7,-64.4499954982197
96,"APD 20",0.699999999999999,31.6999977857807
96,"APD 50",4.3,-8.94999937484975
96,"APD 90",35.5,-64.4999954947273
97,"APD 20",0.599999999999998,34.2999976041728
97,"APD 50",4.1,-8.19999942723664
97,"APD 90",35.7,-64.3499955052046
98,"APD 20",0.599999999999998,34.3499976006803
98,"APD 50",4.2,-8.69999939231205
98,"APD 90",35,-64.199995515682
