"Sweep (n)","APD","APD value (ms)","APD value (mV)"
93,"APD 20",0.699999999999999,29.6999979254791
93,"APD 50",3.8,-14.8999989592471
93,"APD 90",18.2,-72.8499949114865
94,"APD 20",0.699999999999999,30.4999978695997
94,"APD 50",3.8,-14.4999989871867
94,"APD 90",18.3,-72.9999949010091
95,"APD 20",0.699999999999999,29.8999979115092
95,"APD 50",3.8,-14.1999990081415
95,"APD 90",18.3,-72.8499949114865
96,"APD 20",0.699999999999999,30.5499978661073
96,"APD 50",3.8,-14.3999989941717
96,"APD 90",18.3,-72.8999949079941
97,"APD 20",0.599999999999998,31.8999977718108
97,"APD 50",3.7,-13.8999990290963
97,"APD 90",18.4,-72.6999949219639
