"Sweep (n)","APD","APD value (ms)","APD value (mV)"
42,"APD 20",3.4,29.6499979289715
42,"APD 50",16.2,-9.89999930849302
42,"APD 90",46,-62.4999956344256
43,"APD 20",3.4,29.5499979359564
43,"APD 50",16.3,-9.94999930500056
43,"APD 90",45.5,-62.349995644903
44,"APD 20",3.6,29.3499979499263
44,"APD 50",16.6,-9.84999931198548
44,"APD 90",45.6,-62.0499956658578
45,"APD 20",3.6,29.6499979289715
45,"APD 50",16.4,-9.54999933294024
45,"APD 90",45.6,-61.9499956728427
46,"APD 20",3.7,29.2999979534187
46,"APD 50",16.3,-9.79999931547794
46,"APD 90",45.7,-62.1999956553804
