"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
67,26.9500000000007,-8.54492146926248
68,141.600000000002,-10.9863276025379
69,115.5,-9.76562453629981
70,321.5,-10.9863276025379
71,418.700000000004,-10.9863276025379
72,434.5,-9.76562453701035
73,341.75,-9.76562453701039
74,408.25,-10.9863276041367
75,325.150000000001,-9.76562453701035
76,373.550000000003,-9.76562453558927
77,27.25,-9.76562453701035
78,391.75,-10.9863276041366
79,83.5499999999956,-10.9863276041366
80,302.900000000001,-10.9863276041367
81,432.049999999996,-10.9863276041366
82,382.5,-10.9863276041367
83,480.399999999994,-8.54492146988406
84,139.199999999997,-9.7656245370105
85,386.599999999999,-9.76562453701035
86,124.549999999996,-9.76562453701035
87,108.099999999999,-9.76562453558927
88,255.25,-9.76562453701035
89,173.800000000003,-12.2070306694866
90,48.25,-9.76562453701035
91,40.4000000000015,-8.54492146988406
92,324.699999999997,-9.7656245370105
93,465.75,-12.2070306694866
94,370.399999999994,-9.76562453701037
95,436.050000000003,-9.76562453558927
96,131.699999999997,-8.54492146988406
97,310.549999999996,-9.76562453701035
98,426.349999999999,-9.76562453701035
99,465.350000000006,-10.9863276025379
100,342.399999999994,-9.76562453701037
101,310.849999999999,-9.76562453558927
102,279.650000000001,-10.9863276041366
103,189.550000000003,-12.2070306694866
104,180.449999999997,-10.9863276041367
105,287.349999999999,-9.76562453558927
106,247.349999999999,-10.9863276025379
107,84.0500000000029,-13.4277337364352
108,428.150000000001,-9.76562453558927
109,20.4000000000015,-13.4277337364352
110,444.649999999994,-9.76562453701035
111,373.5,-9.76562453701038
112,148.5,-12.2070306712631
113,375.949999999997,-12.207030671263
114,392,-9.76562453558934
115,481.150000000001,-9.76562453558941
116,35.0999999999985,-10.9863276025379
117,380.5,-10.9863276025379
118,135.949999999997,-9.76562453701035
119,399.100000000006,-10.9863276025379
120,356.400000000001,-8.54492146988409
121,480.049999999996,-8.5449214698842
122,326.400000000001,-9.76562453558934
123,26.3000000000029,-10.9863276025379
124,377.099999999999,-9.76562453701042
125,122.349999999999,-10.9863276041366
126,210,-9.76562453558927
127,369.75,-9.76562453701035
128,449.949999999997,-9.76562453701035
129,75.7999999999956,-8.54492146988406
130,361.25,-9.76562453558927
131,286.849999999999,-9.76562453701035
132,174.900000000001,-10.9863276025381
133,241.5,-10.986327602538
134,271.849999999999,-10.9863276041366
135,446.849999999999,-9.76562453701035
136,30.0999999999985,-9.76562453558927
137,21.8499999999985,-10.9863276041366
138,469,-9.76562453558927
139,73.6499999999942,-9.76562453558927
140,400.5,-9.76562453558927
141,469.149999999994,-9.76562453843144
142,338.949999999997,-12.2070306694866
143,427.5,-9.76562453843144
144,260.950000000012,-9.76562453558927
145,144.75,-9.76562453558941
146,326.899999999994,-9.76562453843146
147,9.75,-8.54492146864061
148,198.75,-10.986327602538
149,4.10000000000582,-9.76562453558927
150,14.5,-9.76562453558941
151,266.5,-9.76562453558934
152,56.1999999999971,-8.54492147112751
153,289.050000000003,-10.9863276025379
154,346.800000000003,-10.986327602538
155,405.199999999997,-9.76562453558927
156,7.09999999999127,-9.76562453558927
157,165.100000000006,-10.9863276025379
158,380.600000000006,-10.9863276025379
159,38.1999999999971,-9.76562453558927
160,402.25,-10.9863276025379
161,430.550000000003,-9.76562453558927
162,422.599999999991,-10.9863276057354
163,423.200000000012,-9.76562453558941
164,361.599999999991,-9.76562453843146
165,80.3499999999913,-9.76562453843144
166,390,-9.76562453558927
167,365.950000000012,-9.76562453558934
168,351.649999999994,-9.76562453843147
169,411.050000000003,-9.76562453558927
170,256.799999999988,-10.9863276057354
171,315.099999999991,-9.7656245355893
172,105.5,-9.76562453843172
173,24.8000000000029,-9.76562453558927
174,143.800000000003,-9.76562453558927
175,219.550000000003,-26.8554674728706
176,181.799999999988,-8.54492147112758
177,368.149999999994,-12.2070306730393
178,129.050000000003,-9.76562453558927
179,332.300000000003,-10.9863276025379
180,306.399999999994,-8.54492147112758
181,370,-21.9726552050759
182,339.550000000003,-10.986327602538
183,462.550000000003,-12.2070306694866
