"Sweep (n)","APD","APD value (ms)","APD value (mV)"
42,"APD 20",0.699999999999999,30.0499979010318
42,"APD 50",3.5,-9.94999930500056
42,"APD 90",18.3,-61.699995690305
43,"APD 20",0.799999999999997,27.1531231033762
43,"APD 50",3.6,-10.4999992665835
43,"APD 90",18.4,-61.8499956798276
44,"APD 20",0.699999999999999,29.9499979080168
44,"APD 50",3.5,-9.84999931198548
44,"APD 90",18.2,-61.7499956868125
45,"APD 20",0.799999999999997,27.199998100102
45,"APD 50",3.6,-10.549999263091
45,"APD 90",18.4,-61.5999956972899
46,"APD 20",0.699999999999999,29.9999979045243
46,"APD 50",3.5,-10.0499992980156
46,"APD 90",18.3,-61.5999956972899
