"Sweep (n)","APD","APD value (ms)","APD value (mV)"
78,"APD 20",1.3,27.4499980826397
78,"APD 50",9.6,-11.099999224674
78,"APD 90",35.6,-61.699995690305
79,"APD 20",1.3,27.3499980896247
79,"APD 50",9.8,-11.099999224674
79,"APD 90",35.7,-61.7499956868125
80,"APD 20",1.4,26.6499981385191
80,"APD 50",9.8,-11.099999224674
80,"APD 90",36.1,-61.8999956763352
81,"APD 20",1.3,27.5499980756548
81,"APD 50",9.7,-11.099999224674
81,"APD 90",36,-61.9499956728427
82,"APD 20",1.4,26.5999981420116
82,"APD 50",9.79999999999999,-11.099999224674
82,"APD 90",36,-61.9499956728427
