"Sweep (n)","APD","APD value (ms)","APD value (mV)"
44,"APD 20",1.3,23.8999983306044
44,"APD 50",6.3,-12.6499991164078
44,"APD 90",28,-62.1499956588729
45,"APD 20",1.3,23.7499983410817
45,"APD 50",6.4,-12.949999095453
45,"APD 90",28.1,-62.1499956588729
46,"APD 20",1.3,24.1499983131421
46,"APD 50",6.2,-12.39999913387
46,"APD 90",28.1,-62.0999956623653
47,"APD 20",1.3,23.9499983271119
47,"APD 50",6.2,-12.8499991024379
47,"APD 90",28.1,-61.7999956833201
48,"APD 20",1.3,24.5999982817099
48,"APD 50",6.4,-12.7999991059304
48,"APD 90",28.7,-61.7499956868125
