"Sweep (n)","APD","APD value (ms)","APD value (mV)"
40,"APD 20",2.9,31.2499978172128
40,"APD 50",15.2,-6.24999956344256
40,"APD 90",48.1,-56.2999960674906
41,"APD 20",2.7,31.3999978067354
41,"APD 50",15.4,-6.24999956344256
41,"APD 90",47.9,-56.2999960674906
42,"APD 20",2.7,31.2499978172128
42,"APD 50",14.5,-6.34999955645765
42,"APD 90",48.2,-56.2499960709831
43,"APD 20",2.8,31.2999978137204
43,"APD 50",15.3,-6.24999956344256
43,"APD 90",48.7,-56.2999960674906
44,"APD 20",2.8,31.449997803243
44,"APD 50",15.2,-5.99999958090486
44,"APD 90",48.5,-56.2499960709831
