"Sweep (n)","APD","APD value (ms)","APD value (mV)"
96,"APD 20",2.8,30.5499978661073
96,"APD 50",21.4,-8.69999939231205
96,"APD 90",45.5,-61.2499957217371
97,"APD 20",3,30.5499978661073
97,"APD 50",22.7,-8.74999938881959
97,"APD 90",47.2,-61.2999957182447
98,"APD 20",2.8,30.6999978556299
98,"APD 50",22.8,-8.74999938881959
98,"APD 90",47.2,-61.3499957147522
99,"APD 20",3,30.4999978695997
99,"APD 50",22.7,-8.74999938881959
99,"APD 90",47.1,-61.2499957217371
100,"APD 20",2.8,30.5499978661073
100,"APD 50",22.9,-8.89999937834221
100,"APD 90",47.3,-61.2999957182447
