"Sweep (n)","APD","APD value (ms)","APD value (mV)"
46,"APD 20",4.6,27.2999980931171
46,"APD 50",19.5,-10.8499992421363
46,"APD 90",43.5,-61.699995690305
47,"APD 20",4.4,27.3499980896247
47,"APD 50",19.4,-10.7999992456288
47,"APD 90",43.5,-61.699995690305
48,"APD 20",4.5,27.4499980826397
48,"APD 50",20,-10.7999992456288
48,"APD 90",43.9,-61.7999956833201
49,"APD 20",4.4,27.4999980791473
49,"APD 50",19.4,-10.8499992421363
49,"APD 90",42.8,-61.7499956868125
50,"APD 20",4.5,27.2999980931171
50,"APD 50",18.9,-10.8499992421363
50,"APD 90",42.8,-61.8499956798276
