"Sweep (n)","APD","APD value (ms)","APD value (mV)"
112,"APD 20",1.4,26.5999981420116
112,"APD 50",11.6,-11.2499992141966
112,"APD 90",41.4,-61.5499957007824
113,"APD 20",1.5,26.0999981769361
113,"APD 50",11.7,-11.2499992141966
113,"APD 90",41.4,-61.5999956972899
114,"APD 20",1.4,26.2499981664588
114,"APD 50",11.6,-11.2499992141966
114,"APD 90",41.4,-61.5499957007824
115,"APD 20",1.4,26.3999981559814
115,"APD 50",11.9,-11.1499992211815
115,"APD 90",41.1,-61.4499957077673
116,"APD 20",1.4,26.6999981350266
116,"APD 50",11.6,-11.0499992281665
116,"APD 90",41.1,-61.1999957252296
