"Sweep (n)","APD","APD value (ms)","APD value (mV)"
31,"APD 20",6.9,32.1999977508561
31,"APD 50",26.6,-7.34999948660846
31,"APD 90",46.9,-60.0999958020637
32,"APD 20",7,32.2999977438712
32,"APD 50",26.8,-7.19999949708583
32,"APD 90",47.3,-60.0999958020637
33,"APD 20",7.1,32.099997757841
33,"APD 50",26.6,-7.44999947962354
33,"APD 90",46.9,-60.1999957950788
34,"APD 20",6.9,32.2999977438712
34,"APD 50",26.4,-7.399999483116
34,"APD 90",46.8,-60.0999958020637
35,"APD 20",6.9,32.1999977508561
35,"APD 50",26,-7.34999948660846
35,"APD 90",46.8,-60.3499957846014
