"Sweep (n)","APD","APD value (ms)","APD value (mV)"
174,"APD 20",1.4,21.3999985052273
174,"APD 50",7,-15.1999989382923
174,"APD 90",23.3,-63.6499955540991
175,"APD 20",1.4,21.3999985052273
175,"APD 50",7,-15.0999989452772
175,"APD 90",23.3,-63.7499955471142
176,"APD 20",1.5,20.8499985436444
176,"APD 50",7,-15.0999989452772
176,"APD 90",23.3,-63.7999955436217
177,"APD 20",1.4,21.2499985157047
177,"APD 50",7,-14.8499989627395
177,"APD 90",23.3,-63.7999955436217
178,"APD 20",1.4,21.3499985087198
178,"APD 50",7.1,-14.8499989627395
178,"APD 90",23.8,-63.8499955401292
