"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
1,252.05,-9.76562453616661
2,286.95,-10.9863276031874
3,283.45,-8.54492146914576
4,33,-10.9863276031874
5,300,-12.2070306702084
6,103.05,-10.9863276031874
7,308.2,-9.76562453621099
8,119.4,-9.76562453612217
9,229.5,-10.9863276031375
10,238.85,-10.9863276032374
11,109.3,-12.207030670264
12,267.15,-10.9863276031374
13,184,-8.54492146926233
14,33.8500000000004,-10.9863276031374
15,146.95,-12.2070306701527
16,201.049999999999,-10.9863276033373
17,181.45,-10.9863276031375
18,61,-12.2070306703748
19,81.1500000000005,-10.9863276031374
20,299.95,-9.76562453629981
21,338.75,-9.76562453612246
22,7.75,-10.9863276031374
23,187.3,-10.9863276031375
24,268.8,-10.9863276031374
25,188.849999999999,-9.76562453629981
26,192.65,-10.9863276033373
27,229.450000000001,-10.9863276033373
28,62.2000000000007,-10.9863276033373
29,176.1,-12.2070306699307
30,215.35,-9.76562453629988
31,298.6,-10.9863276033376
32,120.199999999999,-10.9863276033373
33,229.200000000001,-9.76562453594457
34,278.5,-10.9863276033373
35,249.800000000001,-10.9863276029376
36,43.1000000000004,-9.76562453629981
37,237.199999999999,-9.76562453629981
38,250.049999999999,-9.76562453629981
39,117.4,-8.54492146926262
40,263.549999999999,-10.9863276033373
41,294.300000000001,-10.9863276029376
42,124.949999999999,-9.76562453629981
43,216.5,-9.76562453629981
44,111.4,-10.9863276033373
45,303,-8.54492146926248
46,202.75,-9.76562453629981
47,3.35000000000036,-10.9863276033376
48,289.349999999999,-9.76562453629981
49,171.85,-12.2070306703748
50,212.700000000001,-9.76562453629981
51,155.950000000001,-10.9863276025379
52,212.849999999999,-8.54492146926241
53,253.25,-10.9863276033374
54,245,-10.986327602538
55,211.700000000001,-9.76562453629988
56,248.75,-12.2070306694867
57,247.5,-9.76562453629983
58,242.700000000001,-9.76562453629981
59,307.649999999998,-10.9863276033374
60,154.25,-10.9863276033373
61,245.150000000001,-13.4277337364353
62,364.400000000001,-9.76562453629983
63,357.25,-10.9863276025379
64,63.25,-10.9863276033373
65,159.099999999999,-10.9863276033373
66,303.599999999999,-9.76562453629981
67,362.400000000001,-12.2070306703748
68,157.099999999999,-12.2070306703748
69,99.8499999999985,-10.9863276033373
70,128.299999999999,-9.76562453629981
