"Sweep (n)","Peak x (ms)","Peak y (mV)"
625,6.4,53.8499962386211
626,6.4,54.0499962246513
627,6.4,53.9999962281438
628,6.4,54.0499962246513
629,6.4,53.9499962316362
630,6.4,53.7999962421136
631,6.4,53.7999962421136
632,6.4,53.6999962490985
633,6.4,53.8499962386211
634,6.4,53.8499962386211
