"Sweep (n)","Peak x (ms)","Peak y (mV)"
435,8.4,47.6499966716861
436,8.9,46.9999967170881
437,8.3,47.5999966751786
438,8.4,47.4999966821635
439,8.7,47.549996678671
440,8.4,46.9999967170881
441,9.1,47.3999966891484
442,8.3,47.3999966891484
443,8.9,47.4499966856559
444,8.4,47.5999966751786
