"Sweep (n)","Peak x (ms)","Peak y (mV)"
315,48.5999999999985,19.3481426239014
316,47.4499999999971,19.9584941864014
317,49.9500000000044,19.2871074676514
318,53.6500000000015,20.5688457489014
319,53.4000000000015,19.1040019989014
