"Sweep (n)","Peak x (ms)","Peak y (mV)"
150,43.3000000000029,10.68115234375
151,36.4500000000007,11.29150390625
152,34.6499999999978,10.986328125
153,52.0999999999985,10.986328125
154,47.3999999999978,11.29150390625
