"Sweep (n)","Peak x (ms)","Peak y (mV)"
12,66.0999999999999,22.3999004364014
13,65.25,21.6674785614014
14,67,22.3999004364014
15,63.75,21.8505840301514
16,56.8000000000002,20.9960918426514
