"Time (ms)","Sweep 15. Voltage (mV)","Sweep 16. Voltage (mV)","Sweep 17. Voltage (mV)","Sweep 18. Voltage (mV)","Sweep 19. Voltage (mV)"
0,-87.5854450586646,-86.9750935251547,-87.2802692919097,-86.9750935251547,-86.9750935251547
0.5,-87.8906208254195,-86.6699177583998,-87.2802692919097,-86.9750935251547,-86.9750935251547
1,-87.2802692919097,-86.6699177583998,-87.2802692919097,-86.9750935251547,-86.9750935251547
1.5,-87.5854450586646,-86.6699177583998,-87.2802692919097,-86.9750935251547,-86.9750935251547
2,-87.5854450586646,-86.9750935251547,-87.2802692919097,-86.9750935251547,-87.2802692919097
2.5,-87.8906208254195,-86.9750935251547,-87.2802692919097,-86.9750935251547,-86.9750935251547
3,-87.8906208254195,-86.9750935251547,-87.2802692919097,-86.9750935251547,-86.9750935251547
3.5,-87.5854450586646,-86.9750935251547,-87.2802692919097,-86.9750935251547,-86.9750935251547
4,-87.8906208254195,-86.9750935251547,-87.2802692919097,-86.9750935251547,-86.9750935251547
4.5,-87.8906208254195,-86.9750935251547,-87.2802692919097,-87.2802692919097,-86.9750935251547
5,-87.5854450586646,-86.9750935251547,-87.2802692919097,-86.9750935251547,-87.2802692919097
5.5,-87.5854450586646,-86.9750935251547,-87.2802692919097,-86.9750935251547,-87.2802692919097
6,-87.8906208254195,-86.9750935251547,-87.5854450586646,-87.2802692919097,-87.2802692919097
6.5,-87.8906208254195,-86.9750935251547,-87.2802692919097,-86.9750935251547,-87.5854450586646
7,-87.8906208254195,-86.9750935251547,-87.2802692919097,-86.9750935251547,-87.2802692919097
7.5,-87.8906208254195,-86.9750935251547,-87.2802692919097,-86.9750935251547,-87.2802692919097
8,-87.8906208254195,-86.9750935251547,-87.2802692919097,-86.9750935251547,-86.9750935251547
8.5,-87.8906208254195,-86.9750935251547,-87.2802692919097,-86.9750935251547,-86.9750935251547
9,-87.5854450586646,-86.9750935251547,-87.2802692919097,-86.9750935251547,-87.2802692919097
9.5,-87.8906208254195,-86.9750935251547,-87.2802692919097,-87.2802692919097,-86.9750935251547
10,-87.5854450586646,-86.9750935251547,-87.2802692919097,-86.9750935251547,-86.9750935251547
10.5,-87.5854450586646,-86.9750935251547,-87.2802692919097,-86.9750935251547,-86.9750935251547
11,-87.5854450586646,-86.9750935251547,-86.9750935251547,-86.9750935251547,-86.9750935251547
11.5,-87.5854450586646,-86.9750935251547,-86.9750935251547,-86.9750935251547,-86.9750935251547
12,-87.5854450586646,-86.9750935251547,-86.9750935251547,-86.9750935251547,-86.9750935251547
12.5,-87.5854450586646,-86.6699177583998,-87.2802692919097,-86.9750935251547,-86.9750935251547
13,-87.5854450586646,-86.6699177583998,-86.9750935251547,-86.6699177583998,-86.9750935251547
13.5,-87.5854450586646,-86.9750935251547,-86.9750935251547,-86.9750935251547,-86.9750935251547
14,-87.5854450586646,-86.6699177583998,-86.9750935251547,-86.9750935251547,-86.9750935251547
14.5,-87.5854450586646,-86.9750935251547,-86.9750935251547,-86.6699177583998,-86.9750935251547
15,-87.5854450586646,-86.6699177583998,-86.9750935251547,-86.9750935251547,-86.9750935251547
15.5,-87.5854450586646,-86.6699177583998,-87.2802692919097,-86.6699177583998,-86.9750935251547
16,-87.2802692919097,-86.6699177583998,-86.9750935251547,-86.9750935251547,-86.6699177583998
16.5,-87.2802692919097,-86.6699177583998,-86.9750935251547,-86.6699177583998,-86.9750935251547
17,-87.2802692919097,-86.6699177583998,-86.9750935251547,-86.6699177583998,-86.6699177583998
17.5,-87.2802692919097,-86.6699177583998,-86.9750935251547,-86.6699177583998,-86.6699177583998
18,-87.2802692919097,-86.6699177583998,-86.9750935251547,-86.9750935251547,-86.6699177583998
18.5,-87.2802692919097,-86.9750935251547,-86.9750935251547,-86.6699177583998,-86.9750935251547
19,-87.5854450586646,-86.9750935251547,-87.2802692919097,-86.9750935251547,-86.9750935251547
