"Time (ms)","Sweep 15. Voltage (mV)","Sweep 16. Voltage (mV)","Sweep 17. Voltage (mV)","Sweep 18. Voltage (mV)","Sweep 19. Voltage (mV)"
23.5,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.7026327905857,-82.7026327905857
24,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.7026327905857,-82.7026327905857
24.5,-83.3129843240956,-83.3129843240956,-82.7026327905857,-82.7026327905857,-83.0078085573407
25,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.7026327905857
25.5,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.7026327905857,-83.0078085573407
26,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.7026327905857,-83.0078085573407
26.5,-82.7026327905857,-83.3129843240956,-82.7026327905857,-82.7026327905857,-83.0078085573407
27,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.7026327905857,-83.0078085573407
27.5,-82.7026327905857,-83.0078085573407,-82.7026327905857,-82.7026327905857,-83.0078085573407
28,-82.7026327905857,-83.0078085573407,-82.7026327905857,-82.7026327905857,-83.0078085573407
28.5,-82.7026327905857,-83.0078085573407,-82.7026327905857,-82.7026327905857,-83.0078085573407
29,-83.0078085573407,-82.7026327905857,-82.7026327905857,-82.3974570238308,-83.0078085573407
29.5,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.3974570238308,-82.7026327905857
30,-82.3974570238308,-82.7026327905857,-82.3974570238308,-82.3974570238308,-82.7026327905857
30.5,-82.7026327905857,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.7026327905857
31,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.3974570238308,-82.7026327905857
31.5,-82.3974570238308,-82.7026327905857,-82.3974570238308,-82.3974570238308,-82.7026327905857
32,-82.3974570238308,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.7026327905857
32.5,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.3974570238308,-82.7026327905857
33,-82.3974570238308,-82.7026327905857,-82.0922812570759,-82.0922812570759,-82.7026327905857
33.5,-82.3974570238308,-82.3974570238308,-82.0922812570759,-82.0922812570759,-82.7026327905857
34,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.3974570238308
34.5,-82.3974570238308,-82.3974570238308,-82.0922812570759,-82.0922812570759,-82.3974570238308
35,-82.3974570238308,-82.3974570238308,-82.0922812570759,-82.0922812570759,-82.3974570238308
35.5,-82.3974570238308,-82.7026327905857,-82.0922812570759,-82.0922812570759,-82.7026327905857
36,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.3974570238308
36.5,-82.7026327905857,-82.3974570238308,-82.3974570238308,-82.0922812570759,-82.3974570238308
37,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.3974570238308
37.5,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.7026327905857
38,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.3974570238308
38.5,-82.7026327905857,-83.0078085573407,-82.3974570238308,-82.0922812570759,-82.3974570238308
39,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.3974570238308,-82.7026327905857
39.5,-83.0078085573407,-83.0078085573407,-82.3974570238308,-82.3974570238308,-82.7026327905857
40,-83.0078085573407,-83.0078085573407,-82.3974570238308,-82.3974570238308,-82.7026327905857
40.5,-83.0078085573407,-83.0078085573407,-82.3974570238308,-82.3974570238308,-82.7026327905857
41,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.3974570238308,-83.0078085573407
41.5,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.3974570238308,-82.7026327905857
42,-83.0078085573407,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.7026327905857
42.5,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.3974570238308,-83.0078085573407
43,-83.0078085573407,-83.3129843240956,-82.7026327905857,-82.3974570238308,-83.0078085573407
43.5,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.7026327905857,-83.0078085573407
44,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.7026327905857,-83.0078085573407
44.5,-83.0078085573407,-83.3129843240956,-82.7026327905857,-82.3974570238308,-83.0078085573407
45,-83.0078085573407,-83.3129843240956,-83.0078085573407,-82.3974570238308,-83.0078085573407
45.5,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.7026327905857,-83.0078085573407
46,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.7026327905857,-83.0078085573407
46.5,-83.0078085573407,-83.3129843240956,-82.7026327905857,-82.7026327905857,-83.0078085573407
47,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.7026327905857,-83.0078085573407
47.5,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.7026327905857
48,-82.7026327905857,-83.0078085573407,-82.7026327905857,-82.3974570238308,-82.7026327905857
48.5,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.3974570238308,-83.0078085573407
49,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.7026327905857,-82.7026327905857
49.5,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.3974570238308,-82.7026327905857
50,-82.7026327905857,-82.7026327905857,-82.7026327905857,-82.0922812570759,-82.7026327905857
50.5,-82.7026327905857,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.7026327905857
51,-82.7026327905857,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.7026327905857
51.5,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.7026327905857
52,-82.3974570238308,-82.3974570238308,-82.7026327905857,-82.0922812570759,-82.7026327905857
52.5,-82.3974570238308,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.3974570238308
53,-82.3974570238308,-82.3974570238308,-82.3974570238308,-82.0922812570759,-82.7026327905857
53.5,-82.3974570238308,-82.3974570238308,-82.3974570238308,-82.0922812570759,-82.3974570238308
54,-82.3974570238308,-82.3974570238308,-82.3974570238308,-82.0922812570759,-82.3974570238308
54.5,-82.3974570238308,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.3974570238308
55,-82.7026327905857,-82.3974570238308,-82.3974570238308,-82.0922812570759,-82.3974570238308
55.5,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.3974570238308
56,-82.7026327905857,-82.7026327905857,-82.3974570238308,-81.7871054903209,-82.3974570238308
56.5,-82.7026327905857,-82.7026327905857,-82.7026327905857,-82.0922812570759,-82.3974570238308
57,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.0922812570759
57.5,-82.7026327905857,-82.7026327905857,-82.3974570238308,-82.0922812570759,-82.3974570238308
58,-83.0078085573407,-82.7026327905857,-82.7026327905857,-82.0922812570759,-82.3974570238308
58.5,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.0922812570759,-82.3974570238308
59,-83.0078085573407,-82.7026327905857,-82.7026327905857,-82.0922812570759,-82.3974570238308
59.5,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.0922812570759,-82.3974570238308
60,-83.0078085573407,-82.7026327905857,-82.7026327905857,-82.0922812570759,-82.7026327905857
60.5,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.0922812570759,-82.7026327905857
61,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.0922812570759,-82.7026327905857
61.5,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.0922812570759,-82.7026327905857
62,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.3974570238308,-82.7026327905857
62.5,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.3974570238308,-82.7026327905857
63,-83.0078085573407,-83.0078085573407,-83.0078085573407,-82.3974570238308,-82.7026327905857
63.5,-83.3129843240956,-83.0078085573407,-83.0078085573407,-82.3974570238308,-82.7026327905857
64,-83.3129843240956,-83.0078085573407,-83.0078085573407,-82.3974570238308,-82.7026327905857
64.5,-83.0078085573407,-83.0078085573407,-82.7026327905857,-82.3974570238308,-82.7026327905857
65,-83.0078085573407,-83.3129843240956,-83.0078085573407,-82.3974570238308,-83.0078085573407
65.5,-83.3129843240956,-83.0078085573407,-83.0078085573407,-82.3974570238308,-82.7026327905857
66,-78.4301720560167,-78.1249962892618,-78.1249962892618,-77.8198205225069,-78.1249962892618
66.5,-69.5800748201238,-69.5800748201238,-69.5800748201238,-68.9697232866139,-69.5800748201238
67,-61.6455048844956,-61.9506806512506,-61.6455048844956,-61.0351533509858,-61.6455048844956
67.5,-54.9316380158872,-54.9316380158872,-54.9316380158872,-54.3212864823773,-54.9316380158872
68,-49.1332984475435,-49.4384742142985,-49.1332984475435,-48.8281226807886,-49.4384742142985
68.5,-44.5556619462196,-44.8608377129745,-44.5556619462196,-44.2504861794647,-45.1660134797295
69,-40.8935527451605,-41.1987285119154,-40.5883769784055,-40.2832012116506,-41.1987285119154
69.5,-37.2314435441013,-37.8417950776112,-37.2314435441013,-36.6210920105915,-37.8417950776112
70,-33.8745101097971,-34.7900374100619,-34.179685876552,-33.5693343430422,-34.7900374100619
70.5,-30.8227524422478,-31.7382797425126,-31.1279282090027,-30.8227524422478,-32.0434555092675
71,-28.3813463082084,-28.9916978417182,-28.3813463082084,-28.0761705414535,-29.2968736084732
71.5,-25.634764407414,-26.5502917076788,-25.634764407414,-25.3295886406591,-26.8554674744337
72,-22.8881825066197,-23.8037098068845,-23.1933582733746,-22.5830067398647,-24.1088855736394
72.5,-20.1416006058253,-21.362303672845,-20.4467763725802,-20.1416006058253,-21.362303672845
73,-17.7001944717859,-18.9208975388056,-18.0053702385408,-17.7001944717859,-18.9208975388056
73.5,-14.9536125709915,-16.1743156380112,-15.2587883377464,-14.9536125709915,-16.1743156380112
74,-17.089842938276,-18.3105460052957,-17.3950187050309,-16.4794914047662,-18.0053702385408
74.5,-22.2778309731098,-23.1933582733746,-22.2778309731098,-21.0571279060901,-22.8881825066197
75,-22.8881825066197,-23.1933582733746,-23.4985340401295,-18.3105460052957,-21.362303672845
75.5,-13.7329095039718,-13.4277337372169,-14.3432610374817,-8.23974570238308,-10.9863276031774
76,-3.66210920105915,-3.05175766754929,-4.272460734569,0.610351533509858,-0.915527300264787
76.5,3.66210920105915,4.272460734569,3.05175766754929,6.71386686860844,6.10351533509858
77,8.54492146913801,9.15527300264787,7.93456993562815,10.3759760696676,10.0708003029127
77.5,10.6811518364225,11.5966791366873,10.6811518364225,12.2070306701972,12.2070306701972
78,11.5966791366873,12.2070306701972,11.5966791366873,12.5122064369521,12.5122064369521
78.5,11.2915033699324,11.5966791366873,11.5966791366873,11.5966791366873,11.9018549034422
79,10.0708003029127,10.3759760696676,10.3759760696676,10.6811518364225,10.3759760696676
79.5,8.54492146913801,8.85009723589294,8.85009723589294,8.85009723589294,8.54492146913801
80,6.40869110185351,6.71386686860844,7.32421840211829,7.01904263536336,6.71386686860844
80.5,4.57763650132393,4.88281226807886,5.18798803483379,4.88281226807886,4.57763650132393
81,2.74658190079436,2.74658190079436,3.35693343430422,3.05175766754929,2.44140613403943
81.5,0.610351533509858,0.915527300264787,1.22070306701972,1.22070306701972,0.305175766754929
82,-1.22070306701972,-0.610351533509858,-0.305175766754929,-0.610351533509858,-1.52587883377464
82.5,-2.74658190079436,-2.44140613403943,-1.83105460052957,-2.74658190079436,-3.35693343430422
83,-4.57763650132393,-4.272460734569,-3.66210920105915,-4.272460734569,-5.49316380158872
83.5,-6.40869110185351,-6.10351533509858,-5.49316380158872,-6.10351533509858,-7.01904263536336
84,-8.23974570238308,-7.62939416887322,-7.32421840211829,-7.93456993562815,-8.85009723589294
84.5,-9.76562453615772,-9.4604487694028,-8.85009723589294,-9.4604487694028,-10.3759760696676
85,-11.2915033699324,-10.6811518364225,-10.3759760696676,-10.9863276031774,-12.2070306701972
85.5,-12.817382203707,-12.2070306701972,-11.9018549034422,-12.817382203707,-13.4277337372169
86,-14.3432610374817,-13.4277337372169,-13.4277337372169,-14.0380852707267,-14.9536125709915
86.5,-15.2587883377464,-14.9536125709915,-14.6484368042366,-15.2587883377464,-16.1743156380112
87,-16.4794914047662,-15.8691398712563,-15.8691398712563,-16.4794914047662,-17.7001944717859
87.5,-17.7001944717859,-17.089842938276,-17.089842938276,-17.7001944717859,-18.6157217720507
88,-18.6157217720507,-18.3105460052957,-18.3105460052957,-18.9208975388056,-19.8364248390704
88.5,-19.5312490723154,-18.9208975388056,-19.2260733055605,-19.8364248390704,-20.7519521393352
89,-20.7519521393352,-20.1416006058253,-20.1416006058253,-20.4467763725802,-21.362303672845
89.5,-21.6674794396,-21.0571279060901,-21.362303672845,-21.362303672845,-22.2778309731098
90,-22.5830067398647,-21.6674794396,-22.2778309731098,-22.2778309731098,-23.1933582733746
90.5,-23.1933582733746,-22.2778309731098,-22.8881825066197,-23.1933582733746,-24.1088855736394
91,-24.1088855736394,-23.1933582733746,-23.4985340401295,-23.8037098068845,-24.7192371071492
91.5,-24.7192371071492,-24.1088855736394,-24.4140613403943,-24.4140613403943,-25.3295886406591
92,-25.3295886406591,-24.4140613403943,-25.0244128739042,-25.0244128739042,-25.939940174169
92.5,-25.939940174169,-25.0244128739042,-25.634764407414,-25.634764407414,-26.5502917076788
93,-26.8554674744337,-25.634764407414,-26.2451159409239,-25.939940174169,-26.8554674744337
93.5,-27.4658190079436,-26.2451159409239,-26.8554674744337,-26.5502917076788,-27.4658190079436
94,-27.7709947746985,-26.8554674744337,-27.4658190079436,-27.1606432411887,-27.7709947746985
94.5,-28.3813463082084,-27.4658190079436,-27.7709947746985,-27.4658190079436,-28.3813463082084
95,-28.9916978417182,-27.7709947746985,-28.3813463082084,-28.0761705414535,-28.6865220749633
95.5,-29.2968736084732,-28.3813463082084,-28.9916978417182,-28.3813463082084,-29.2968736084732
96,-29.907225141983,-28.6865220749633,-29.2968736084732,-28.6865220749633,-29.6020493752281
96.5,-30.212400908738,-29.2968736084732,-29.6020493752281,-29.2968736084732,-30.212400908738
97,-30.8227524422478,-29.6020493752281,-30.212400908738,-29.6020493752281,-30.5175766754929
97.5,-31.1279282090027,-30.212400908738,-30.5175766754929,-30.212400908738,-30.8227524422478
98,-31.7382797425126,-30.5175766754929,-31.1279282090027,-30.5175766754929,-31.4331039757577
98.5,-32.3486312760225,-31.1279282090027,-31.7382797425126,-31.1279282090027,-31.7382797425126
99,-32.3486312760225,-31.4331039757577,-32.0434555092675,-31.4331039757577,-32.0434555092675
99.5,-32.6538070427774,-31.7382797425126,-32.3486312760225,-31.7382797425126,-32.6538070427774
100,-33.2641585762873,-32.3486312760225,-32.6538070427774,-32.0434555092675,-32.9589828095323
100.5,-33.8745101097971,-32.6538070427774,-32.9589828095323,-32.6538070427774,-33.2641585762873
101,-33.8745101097971,-32.9589828095323,-33.5693343430422,-32.6538070427774,-33.5693343430422
101.5,-34.179685876552,-33.2641585762873,-33.8745101097971,-33.2641585762873,-33.8745101097971
102,-34.484861643307,-33.8745101097971,-34.179685876552,-33.5693343430422,-34.484861643307
102.5,-35.0952131768168,-34.179685876552,-34.484861643307,-34.179685876552,-34.7900374100619
103,-35.4003889435717,-34.484861643307,-34.7900374100619,-34.179685876552,-35.0952131768168
103.5,-35.7055647103267,-34.7900374100619,-35.0952131768168,-34.7900374100619,-35.4003889435717
104,-36.0107404770816,-35.0952131768168,-35.7055647103267,-35.0952131768168,-35.7055647103267
104.5,-36.3159162438365,-35.4003889435717,-36.0107404770816,-35.4003889435717,-36.0107404770816
105,-36.6210920105915,-35.7055647103267,-36.0107404770816,-35.7055647103267,-36.3159162438365
105.5,-36.9262677773464,-36.0107404770816,-36.3159162438365,-36.0107404770816,-36.6210920105915
106,-37.2314435441013,-36.3159162438365,-36.9262677773464,-36.3159162438365,-36.9262677773464
106.5,-37.2314435441013,-36.6210920105915,-36.9262677773464,-36.6210920105915,-36.9262677773464
107,-37.5366193108563,-36.9262677773464,-37.2314435441013,-36.9262677773464,-37.5366193108563
107.5,-37.5366193108563,-37.2314435441013,-37.5366193108563,-36.9262677773464,-37.5366193108563
108,-38.1469708443661,-37.5366193108563,-37.8417950776112,-37.2314435441013,-37.8417950776112
108.5,-38.1469708443661,-37.5366193108563,-37.8417950776112,-37.5366193108563,-38.1469708443661
109,-38.452146611121,-37.8417950776112,-38.1469708443661,-37.8417950776112,-38.452146611121
109.5,-38.757322377876,-38.1469708443661,-38.1469708443661,-38.1469708443661,-38.757322377876
110,-38.757322377876,-38.1469708443661,-38.757322377876,-38.452146611121,-38.757322377876
110.5,-39.0624981446309,-38.452146611121,-39.0624981446309,-38.452146611121,-39.0624981446309
111,-39.0624981446309,-38.757322377876,-39.0624981446309,-38.757322377876,-39.3676739113858
111.5,-39.3676739113858,-39.0624981446309,-39.3676739113858,-39.0624981446309,-39.3676739113858
112,-39.6728496781408,-39.0624981446309,-39.3676739113858,-39.0624981446309,-39.6728496781408
112.5,-39.6728496781408,-39.3676739113858,-39.6728496781408,-39.3676739113858,-39.9780254448957
113,-39.9780254448957,-39.6728496781408,-39.6728496781408,-39.3676739113858,-40.2832012116506
113.5,-40.2832012116506,-39.9780254448957,-39.9780254448957,-39.6728496781408,-40.2832012116506
114,-40.5883769784055,-39.9780254448957,-40.2832012116506,-39.9780254448957,-40.5883769784055
114.5,-40.8935527451605,-40.2832012116506,-40.5883769784055,-39.9780254448957,-40.8935527451605
115,-41.1987285119154,-40.5883769784055,-40.5883769784055,-40.2832012116506,-41.1987285119154
115.5,-41.5039042786703,-40.8935527451605,-41.1987285119154,-40.5883769784055,-41.1987285119154
116,-41.5039042786703,-41.1987285119154,-41.1987285119154,-40.8935527451605,-41.5039042786703
116.5,-41.8090800454253,-41.1987285119154,-41.5039042786703,-41.1987285119154,-41.8090800454253
117,-42.1142558121802,-41.5039042786703,-41.8090800454253,-41.5039042786703,-41.8090800454253
117.5,-42.4194315789351,-41.8090800454253,-42.1142558121802,-41.5039042786703,-42.4194315789351
118,-42.72460734569,-42.1142558121802,-42.4194315789351,-41.8090800454253,-42.4194315789351
118.5,-43.029783112445,-42.4194315789351,-42.4194315789351,-42.1142558121802,-42.72460734569
119,-43.3349588791999,-42.72460734569,-43.029783112445,-42.4194315789351,-43.029783112445
119.5,-43.3349588791999,-42.72460734569,-43.3349588791999,-42.72460734569,-43.3349588791999
120,-43.6401346459548,-43.029783112445,-43.3349588791999,-43.029783112445,-43.6401346459548
120.5,-43.9453104127098,-43.6401346459548,-43.6401346459548,-43.029783112445,-43.6401346459548
121,-44.2504861794647,-43.6401346459548,-43.9453104127098,-43.3349588791999,-43.9453104127098
121.5,-44.2504861794647,-43.9453104127098,-44.2504861794647,-43.6401346459548,-44.2504861794647
122,-44.5556619462196,-44.2504861794647,-44.5556619462196,-43.9453104127098,-44.5556619462196
122.5,-44.8608377129745,-44.5556619462196,-44.5556619462196,-44.2504861794647,-44.5556619462196
123,-45.1660134797295,-44.5556619462196,-44.8608377129745,-44.5556619462196,-45.1660134797295
123.5,-45.4711892464844,-44.8608377129745,-44.8608377129745,-44.5556619462196,-45.1660134797295
124,-45.4711892464844,-45.1660134797295,-45.1660134797295,-44.8608377129745,-45.4711892464844
124.5,-45.7763650132393,-45.1660134797295,-45.7763650132393,-45.1660134797295,-45.4711892464844
125,-46.0815407799943,-45.4711892464844,-45.7763650132393,-45.4711892464844,-45.7763650132393
125.5,-46.0815407799943,-45.4711892464844,-46.0815407799943,-45.4711892464844,-46.0815407799943
126,-46.3867165467492,-46.0815407799943,-46.0815407799943,-45.7763650132393,-46.3867165467492
126.5,-46.6918923135041,-46.0815407799943,-46.3867165467492,-46.0815407799943,-46.6918923135041
127,-46.6918923135041,-46.3867165467492,-46.3867165467492,-46.0815407799943,-46.6918923135041
127.5,-46.6918923135041,-46.3867165467492,-46.6918923135041,-46.3867165467492,-46.997068080259
128,-46.997068080259,-46.3867165467492,-46.6918923135041,-46.3867165467492,-47.302243847014
128.5,-46.997068080259,-46.6918923135041,-46.997068080259,-46.6918923135041,-47.302243847014
129,-47.302243847014,-46.6918923135041,-46.997068080259,-46.997068080259,-47.302243847014
129.5,-47.302243847014,-46.997068080259,-47.302243847014,-46.997068080259,-47.6074196137689
130,-47.6074196137689,-47.302243847014,-47.302243847014,-47.302243847014,-47.6074196137689
130.5,-47.6074196137689,-47.302243847014,-47.6074196137689,-47.302243847014,-47.9125953805238
131,-47.9125953805238,-47.6074196137689,-47.6074196137689,-47.6074196137689,-48.2177711472788
131.5,-47.9125953805238,-47.9125953805238,-47.9125953805238,-47.6074196137689,-48.2177711472788
132,-48.2177711472788,-47.9125953805238,-48.2177711472788,-47.9125953805238,-48.2177711472788
132.5,-48.2177711472788,-47.9125953805238,-48.2177711472788,-47.9125953805238,-48.2177711472788
133,-48.5229469140337,-48.2177711472788,-48.2177711472788,-47.9125953805238,-48.8281226807886
133.5,-48.8281226807886,-48.5229469140337,-48.5229469140337,-48.2177711472788,-48.8281226807886
134,-48.8281226807886,-48.5229469140337,-48.8281226807886,-48.2177711472788,-48.8281226807886
134.5,-49.1332984475435,-48.8281226807886,-48.8281226807886,-48.5229469140337,-49.1332984475435
135,-49.4384742142985,-49.1332984475435,-49.1332984475435,-48.8281226807886,-49.4384742142985
135.5,-49.4384742142985,-49.1332984475435,-49.1332984475435,-48.8281226807886,-49.4384742142985
136,-49.7436499810534,-49.4384742142985,-49.4384742142985,-49.1332984475435,-49.4384742142985
136.5,-49.7436499810534,-49.4384742142985,-49.7436499810534,-49.1332984475435,-49.7436499810534
137,-50.0488257478083,-49.7436499810534,-49.7436499810534,-49.4384742142985,-50.0488257478083
137.5,-50.3540015145633,-50.0488257478083,-50.0488257478083,-49.7436499810534,-50.0488257478083
138,-50.6591772813182,-50.3540015145633,-50.3540015145633,-49.7436499810534,-50.3540015145633
138.5,-50.6591772813182,-50.3540015145633,-50.3540015145633,-50.0488257478083,-50.6591772813182
139,-50.9643530480731,-50.6591772813182,-50.6591772813182,-50.3540015145633,-50.9643530480731
139.5,-51.269528814828,-50.9643530480731,-50.9643530480731,-50.6591772813182,-50.9643530480731
140,-51.574704581583,-50.9643530480731,-50.9643530480731,-50.9643530480731,-51.269528814828
140.5,-51.574704581583,-51.269528814828,-51.269528814828,-50.9643530480731,-51.574704581583
141,-51.8798803483379,-51.574704581583,-51.574704581583,-51.269528814828,-51.574704581583
141.5,-51.8798803483379,-51.574704581583,-51.8798803483379,-51.269528814828,-51.8798803483379
142,-52.1850561150928,-51.8798803483379,-52.1850561150928,-51.574704581583,-52.1850561150928
142.5,-52.4902318818478,-51.8798803483379,-52.1850561150928,-51.8798803483379,-52.1850561150928
143,-52.4902318818478,-52.1850561150928,-52.4902318818478,-51.8798803483379,-52.4902318818478
143.5,-52.7954076486027,-52.4902318818478,-52.7954076486027,-52.1850561150928,-52.4902318818478
144,-52.7954076486027,-52.4902318818478,-52.7954076486027,-52.4902318818478,-52.7954076486027
144.5,-53.1005834153576,-52.7954076486027,-52.7954076486027,-52.4902318818478,-53.1005834153576
145,-53.1005834153576,-53.1005834153576,-53.4057591821126,-52.7954076486027,-53.1005834153576
