"Time (ms)","Sweep 14. Voltage (mV)","Sweep 15. Voltage (mV)","Sweep 16. Voltage (mV)","Sweep 17. Voltage (mV)","Sweep 18. Voltage (mV)"
0,-81.7871054903209,-80.5664024233012,-81.7871054903209,-80.8715781900561,-83.0078085573407
0.5,-81.481929723566,-80.5664024233012,-82.0922812570759,-80.8715781900561,-83.0078085573407
1,-81.481929723566,-80.5664024233012,-81.7871054903209,-80.8715781900561,-82.7026327905857
1.5,-81.481929723566,-80.5664024233012,-82.0922812570759,-80.5664024233012,-82.7026327905857
2,-81.7871054903209,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
2.5,-81.481929723566,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
3,-81.7871054903209,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
3.5,-81.481929723566,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
4,-81.7871054903209,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
4.5,-81.7871054903209,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
5,-81.7871054903209,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
5.5,-81.7871054903209,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
6,-81.7871054903209,-80.8715781900561,-82.0922812570759,-80.8715781900561,-83.0078085573407
6.5,-81.7871054903209,-80.8715781900561,-82.3974570238308,-80.8715781900561,-82.7026327905857
7,-81.7871054903209,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
7.5,-81.7871054903209,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
8,-81.481929723566,-80.5664024233012,-82.3974570238308,-80.8715781900561,-82.7026327905857
8.5,-81.481929723566,-80.8715781900561,-82.0922812570759,-80.8715781900561,-82.7026327905857
9,-81.481929723566,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
9.5,-81.481929723566,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
10,-81.481929723566,-80.8715781900561,-82.0922812570759,-80.8715781900561,-82.7026327905857
10.5,-81.7871054903209,-80.5664024233012,-82.3974570238308,-80.8715781900561,-82.7026327905857
11,-81.7871054903209,-80.5664024233012,-82.3974570238308,-80.8715781900561,-82.7026327905857
11.5,-81.481929723566,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
12,-81.481929723566,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
12.5,-81.481929723566,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
13,-81.481929723566,-80.2612266565463,-82.0922812570759,-80.8715781900561,-82.7026327905857
13.5,-81.481929723566,-80.2612266565463,-82.0922812570759,-80.8715781900561,-82.7026327905857
14,-81.481929723566,-80.5664024233012,-82.0922812570759,-80.8715781900561,-82.7026327905857
14.5,-81.1767539568111,-80.2612266565463,-82.0922812570759,-80.5664024233012,-82.7026327905857
15,-81.1767539568111,-80.2612266565463,-82.0922812570759,-80.8715781900561,-83.0078085573407
15.5,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
16,-81.481929723566,-80.2612266565463,-81.7871054903209,-80.5664024233012,-82.7026327905857
16.5,-81.481929723566,-80.2612266565463,-82.0922812570759,-80.8715781900561,-82.7026327905857
17,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.8715781900561,-82.7026327905857
17.5,-81.1767539568111,-80.2612266565463,-82.0922812570759,-80.5664024233012,-82.7026327905857
18,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.8715781900561,-83.0078085573407
18.5,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
19,-81.1767539568111,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
19.5,-81.1767539568111,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
20,-81.1767539568111,-79.9560508897914,-82.0922812570759,-80.8715781900561,-82.7026327905857
20.5,-81.1767539568111,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
21,-81.1767539568111,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.3974570238308
21.5,-81.1767539568111,-79.9560508897914,-81.7871054903209,-80.5664024233012,-82.3974570238308
22,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.3974570238308
22.5,-81.1767539568111,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
23,-81.1767539568111,-80.2612266565463,-82.0922812570759,-80.5664024233012,-82.7026327905857
23.5,-81.1767539568111,-80.2612266565463,-82.0922812570759,-80.5664024233012,-82.7026327905857
24,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.8715781900561,-82.3974570238308
24.5,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
25,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
25.5,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.8715781900561,-82.7026327905857
26,-81.481929723566,-80.2612266565463,-82.0922812570759,-80.5664024233012,-82.7026327905857
26.5,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
27,-81.1767539568111,-80.2612266565463,-82.0922812570759,-80.8715781900561,-82.7026327905857
27.5,-81.481929723566,-79.9560508897914,-82.3974570238308,-80.8715781900561,-82.7026327905857
28,-81.481929723566,-80.2612266565463,-82.0922812570759,-80.5664024233012,-83.0078085573407
28.5,-81.481929723566,-80.2612266565463,-82.0922812570759,-80.8715781900561,-82.7026327905857
29,-81.1767539568111,-80.2612266565463,-82.0922812570759,-80.5664024233012,-82.7026327905857
29.5,-81.481929723566,-80.2612266565463,-82.0922812570759,-80.5664024233012,-82.7026327905857
30,-81.1767539568111,-80.2612266565463,-82.0922812570759,-80.5664024233012,-82.7026327905857
30.5,-81.1767539568111,-80.2612266565463,-82.0922812570759,-80.5664024233012,-82.7026327905857
31,-81.481929723566,-79.9560508897914,-82.0922812570759,-80.8715781900561,-82.7026327905857
31.5,-81.1767539568111,-79.9560508897914,-82.0922812570759,-80.8715781900561,-82.7026327905857
32,-81.1767539568111,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
32.5,-81.1767539568111,-79.9560508897914,-82.0922812570759,-80.5664024233012,-82.7026327905857
