"Time (ms)","Sweep 11. Voltage (mV)","Sweep 12. Voltage (mV)","Sweep 13. Voltage (mV)","Sweep 14. Voltage (mV)","Sweep 15. Voltage (mV)"
41,-64.6972625520449,-63.7817352517801,-63.7817352517801,-64.6972625520449,-63.7817352517801
41.5,-64.6972625520449,-63.7817352517801,-63.7817352517801,-65.0024383187999,-63.7817352517801
42,-65.0024383187999,-63.7817352517801,-63.7817352517801,-65.0024383187999,-63.7817352517801
42.5,-65.0024383187999,-63.7817352517801,-63.7817352517801,-64.6972625520449,-63.7817352517801
43,-64.6972625520449,-64.0869110185351,-63.7817352517801,-65.0024383187999,-64.0869110185351
43.5,-65.0024383187999,-63.7817352517801,-63.7817352517801,-65.0024383187999,-64.0869110185351
44,-65.0024383187999,-63.7817352517801,-63.7817352517801,-65.0024383187999,-64.0869110185351
44.5,-65.0024383187999,-64.0869110185351,-64.0869110185351,-65.0024383187999,-64.0869110185351
45,-65.0024383187999,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.0869110185351
45.5,-65.0024383187999,-64.0869110185351,-64.0869110185351,-65.0024383187999,-64.0869110185351
46,-65.0024383187999,-63.7817352517801,-64.0869110185351,-65.3076140855548,-64.0869110185351
46.5,-65.0024383187999,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.39208678529
47,-65.3076140855548,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.0869110185351
47.5,-65.3076140855548,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.39208678529
48,-65.0024383187999,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.39208678529
48.5,-65.3076140855548,-64.39208678529,-64.0869110185351,-65.3076140855548,-64.39208678529
49,-65.3076140855548,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.39208678529
49.5,-65.3076140855548,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.39208678529
50,-65.3076140855548,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.39208678529
50.5,-65.3076140855548,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.39208678529
51,-65.3076140855548,-64.0869110185351,-64.39208678529,-65.3076140855548,-64.39208678529
51.5,-65.3076140855548,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.39208678529
52,-65.0024383187999,-64.0869110185351,-64.0869110185351,-65.3076140855548,-64.39208678529
52.5,-65.0024383187999,-63.7817352517801,-64.0869110185351,-65.0024383187999,-64.0869110185351
53,-65.0024383187999,-63.7817352517801,-64.0869110185351,-65.0024383187999,-64.39208678529
53.5,-65.0024383187999,-63.7817352517801,-64.0869110185351,-65.0024383187999,-64.39208678529
54,-65.0024383187999,-64.0869110185351,-63.7817352517801,-65.0024383187999,-64.0869110185351
54.5,-65.0024383187999,-63.7817352517801,-63.7817352517801,-65.0024383187999,-64.0869110185351
55,-65.0024383187999,-63.7817352517801,-63.7817352517801,-65.0024383187999,-64.0869110185351
55.5,-65.0024383187999,-63.7817352517801,-63.7817352517801,-65.0024383187999,-64.0869110185351
56,-65.0024383187999,-63.7817352517801,-63.7817352517801,-65.0024383187999,-64.0869110185351
56.5,-65.0024383187999,-63.4765594850252,-63.7817352517801,-64.6972625520449,-64.0869110185351
57,-64.6972625520449,-63.4765594850252,-63.4765594850252,-64.6972625520449,-64.0869110185351
57.5,-64.6972625520449,-63.7817352517801,-63.4765594850252,-64.6972625520449,-63.7817352517801
58,-65.0024383187999,-63.4765594850252,-63.7817352517801,-64.6972625520449,-63.7817352517801
58.5,-64.6972625520449,-63.4765594850252,-63.4765594850252,-64.6972625520449,-63.7817352517801
59,-64.39208678529,-63.4765594850252,-63.4765594850252,-64.6972625520449,-64.0869110185351
59.5,-64.6972625520449,-63.4765594850252,-63.4765594850252,-64.6972625520449,-63.7817352517801
60,-64.6972625520449,-63.4765594850252,-63.7817352517801,-64.6972625520449,-63.7817352517801
60.5,-64.6972625520449,-63.7817352517801,-63.7817352517801,-64.6972625520449,-63.7817352517801
61,-64.6972625520449,-63.7817352517801,-63.7817352517801,-64.6972625520449,-64.0869110185351
61.5,-64.6972625520449,-63.7817352517801,-63.7817352517801,-64.6972625520449,-63.7817352517801
62,-64.6972625520449,-63.7817352517801,-63.7817352517801,-64.6972625520449,-63.7817352517801
62.5,-65.0024383187999,-63.7817352517801,-63.7817352517801,-64.6972625520449,-64.0869110185351
63,-65.0024383187999,-63.7817352517801,-63.7817352517801,-64.6972625520449,-64.0869110185351
63.5,-65.0024383187999,-63.7817352517801,-64.0869110185351,-65.0024383187999,-64.0869110185351
64,-65.0024383187999,-63.7817352517801,-63.7817352517801,-65.0024383187999,-64.0869110185351
64.5,-65.0024383187999,-63.7817352517801,-64.0869110185351,-64.6972625520449,-64.0869110185351
65,-65.0024383187999,-63.7817352517801,-64.0869110185351,-65.0024383187999,-64.0869110185351
65.5,-65.3076140855548,-64.0869110185351,-64.39208678529,-65.0024383187999,-64.0869110185351
66,-58.5937472169463,-57.0678683831717,-57.3730441499266,-58.5937472169463,-57.3730441499266
66.5,-52.7954076486027,-51.574704581583,-51.8798803483379,-52.7954076486027,-51.8798803483379
67,-50.6591772813182,-49.4384742142985,-49.4384742142985,-50.3540015145633,-49.4384742142985
67.5,-48.8281226807886,-47.6074196137689,-48.2177711472788,-48.8281226807886,-47.9125953805238
68,-47.302243847014,-46.0815407799943,-46.3867165467492,-47.302243847014,-46.3867165467492
68.5,-45.7763650132393,-44.5556619462196,-44.8608377129745,-45.7763650132393,-44.8608377129745
69,-44.5556619462196,-43.3349588791999,-43.3349588791999,-44.2504861794647,-43.029783112445
69.5,-42.72460734569,-41.5039042786703,-41.8090800454253,-42.4194315789351,-41.8090800454253
70,-41.1987285119154,-39.9780254448957,-40.2832012116506,-40.8935527451605,-40.2832012116506
70.5,-39.6728496781408,-38.452146611121,-38.757322377876,-39.6728496781408,-38.452146611121
71,-38.1469708443661,-36.9262677773464,-37.2314435441013,-37.8417950776112,-36.9262677773464
71.5,-36.6210920105915,-35.4003889435717,-35.7055647103267,-36.6210920105915,-35.7055647103267
72,-35.0952131768168,-33.8745101097971,-33.8745101097971,-34.7900374100619,-34.179685876552
72.5,-33.2641585762873,-32.3486312760225,-32.6538070427774,-33.2641585762873,-32.6538070427774
73,-32.0434555092675,-30.5175766754929,-30.8227524422478,-31.7382797425126,-30.8227524422478
73.5,-30.212400908738,-28.6865220749633,-29.2968736084732,-30.212400908738,-28.9916978417182
74,-35.0952131768168,-33.5693343430422,-34.179685876552,-35.0952131768168,-33.8745101097971
74.5,-38.757322377876,-37.2314435441013,-37.8417950776112,-39.0624981446309,-37.5366193108563
75,-39.3676739113858,-37.2314435441013,-37.8417950776112,-39.3676739113858,-37.8417950776112
75.5,-39.0624981446309,-36.3159162438365,-37.2314435441013,-39.0624981446309,-37.2314435441013
76,-38.452146611121,-34.7900374100619,-36.0107404770816,-38.452146611121,-36.3159162438365
76.5,-37.8417950776112,-32.9589828095323,-35.0952131768168,-37.8417950776112,-35.4003889435717
77,-37.2314435441013,-29.907225141983,-32.9589828095323,-37.2314435441013,-33.8745101097971
77.5,-36.6210920105915,-14.3432610374817,-29.2968736084732,-36.6210920105915,-31.4331039757577
78,-35.7055647103267,41.5039042786703,-10.9863276031774,-35.7055647103267,-25.634764407414
78.5,-34.484861643307,60.119626050721,43.9453104127098,-34.484861643307,17.7001944717859
79,-32.6538070427774,55.5419895493971,60.119626050721,-32.6538070427774,56.4575168496618
79.5,-28.6865220749633,45.7763650132393,54.6264622491323,-29.2968736084732,59.2040987504562
80,-5.49316380158872,37.2314435441013,45.1660134797295,-12.2070306701972,50.6591772813182
80.5,46.997068080259,29.6020493752281,36.6210920105915,42.72460734569,41.1987285119154
81,59.8144502839661,23.1933582733746,29.2968736084732,59.8144502839661,32.9589828095323
81.5,53.4057591821126,18.0053702385408,22.8881825066197,54.6264622491323,26.2451159409239
82,43.9453104127098,13.1225579704619,17.3950187050309,45.1660134797295,20.4467763725802
82.5,35.0952131768168,8.85009723589294,12.817382203707,36.6210920105915,15.2587883377464
83,28.0761705414535,4.88281226807886,8.54492146913801,29.2968736084732,10.9863276031774
83.5,21.9726552063549,1.52587883377464,4.88281226807886,22.8881825066197,7.01904263536336
84,16.4794914047662,-1.22070306701972,1.52587883377464,17.7001944717859,3.35693343430422
84.5,11.9018549034422,-4.272460734569,-1.52587883377464,12.817382203707,0
85,7.62939416887322,-6.71386686860844,-4.272460734569,8.54492146913801,-2.44140613403943
85.5,3.96728496781408,-8.85009723589294,-6.71386686860844,4.88281226807886,-5.18798803483379
86,0.610351533509858,-10.9863276031774,-8.85009723589294,1.22070306701972,-7.62939416887322
86.5,-2.1362303672845,-12.817382203707,-10.6811518364225,-1.52587883377464,-9.76562453615772
87,-5.18798803483379,-14.3432610374817,-12.817382203707,-4.57763650132393,-11.5966791366873
87.5,-7.62939416887322,-15.5639641045014,-14.3432610374817,-7.01904263536336,-13.1225579704619
88,-9.76562453615772,-16.7846671715211,-15.5639641045014,-9.15527300264787,-14.9536125709915
88.5,-11.9018549034422,-18.3105460052957,-16.7846671715211,-11.2915033699324,-16.1743156380112
89,-13.4277337372169,-18.9208975388056,-18.0053702385408,-12.817382203707,-17.3950187050309
89.5,-14.9536125709915,-19.8364248390704,-18.9208975388056,-14.3432610374817,-18.3105460052957
90,-16.1743156380112,-20.7519521393352,-19.8364248390704,-15.8691398712563,-19.5312490723154
90.5,-17.3950187050309,-21.6674794396,-20.7519521393352,-17.089842938276,-20.1416006058253
91,-18.6157217720507,-22.2778309731098,-21.362303672845,-18.0053702385408,-20.7519521393352
91.5,-19.2260733055605,-22.5830067398647,-21.9726552063549,-19.2260733055605,-21.6674794396
92,-20.1416006058253,-23.1933582733746,-22.5830067398647,-19.8364248390704,-22.2778309731098
92.5,-20.7519521393352,-23.8037098068845,-23.1933582733746,-20.7519521393352,-22.5830067398647
93,-21.6674794396,-24.1088855736394,-23.8037098068845,-21.362303672845,-23.1933582733746
93.5,-22.2778309731098,-24.7192371071492,-24.1088855736394,-21.9726552063549,-23.8037098068845
94,-22.5830067398647,-25.0244128739042,-24.7192371071492,-22.5830067398647,-24.1088855736394
94.5,-23.1933582733746,-25.3295886406591,-25.0244128739042,-23.1933582733746,-24.7192371071492
95,-23.8037098068845,-25.634764407414,-25.3295886406591,-23.4985340401295,-25.0244128739042
95.5,-24.1088855736394,-25.939940174169,-25.634764407414,-23.8037098068845,-25.3295886406591
96,-24.4140613403943,-26.2451159409239,-25.939940174169,-24.7192371071492,-25.634764407414
96.5,-25.0244128739042,-26.5502917076788,-26.5502917076788,-24.7192371071492,-25.939940174169
97,-25.3295886406591,-26.8554674744337,-26.5502917076788,-25.0244128739042,-26.2451159409239
97.5,-25.634764407414,-27.1606432411887,-26.8554674744337,-25.3295886406591,-26.5502917076788
98,-26.2451159409239,-27.4658190079436,-27.1606432411887,-25.939940174169,-26.8554674744337
98.5,-26.5502917076788,-27.7709947746985,-27.4658190079436,-26.2451159409239,-27.1606432411887
99,-26.8554674744337,-28.0761705414535,-27.7709947746985,-26.2451159409239,-27.4658190079436
99.5,-27.1606432411887,-28.3813463082084,-28.0761705414535,-26.8554674744337,-27.4658190079436
100,-27.4658190079436,-28.6865220749633,-28.3813463082084,-27.1606432411887,-28.0761705414535
100.5,-27.7709947746985,-28.6865220749633,-28.6865220749633,-27.4658190079436,-28.3813463082084
101,-28.0761705414535,-29.2968736084732,-28.9916978417182,-27.7709947746985,-28.6865220749633
101.5,-28.3813463082084,-29.6020493752281,-29.2968736084732,-28.0761705414535,-28.6865220749633
102,-28.6865220749633,-29.907225141983,-29.6020493752281,-28.3813463082084,-28.9916978417182
102.5,-29.2968736084732,-30.212400908738,-29.907225141983,-28.6865220749633,-29.6020493752281
103,-29.6020493752281,-30.5175766754929,-30.212400908738,-29.2968736084732,-29.907225141983
103.5,-29.6020493752281,-30.8227524422478,-30.5175766754929,-29.6020493752281,-29.907225141983
104,-29.907225141983,-30.8227524422478,-30.8227524422478,-29.907225141983,-30.212400908738
104.5,-30.5175766754929,-31.4331039757577,-31.1279282090027,-29.907225141983,-30.5175766754929
105,-30.8227524422478,-31.7382797425126,-31.4331039757577,-30.5175766754929,-30.8227524422478
105.5,-31.1279282090027,-32.0434555092675,-31.7382797425126,-30.5175766754929,-31.1279282090027
106,-31.1279282090027,-32.3486312760225,-32.0434555092675,-31.1279282090027,-31.4331039757577
106.5,-31.4331039757577,-32.3486312760225,-32.0434555092675,-31.1279282090027,-32.0434555092675
107,-32.0434555092675,-32.9589828095323,-32.3486312760225,-31.7382797425126,-32.0434555092675
107.5,-32.0434555092675,-32.9589828095323,-32.9589828095323,-31.7382797425126,-32.3486312760225
108,-32.3486312760225,-33.2641585762873,-32.9589828095323,-32.0434555092675,-32.6538070427774
108.5,-32.6538070427774,-33.5693343430422,-33.2641585762873,-32.6538070427774,-32.9589828095323
109,-32.9589828095323,-33.8745101097971,-33.5693343430422,-32.6538070427774,-33.2641585762873
109.5,-33.2641585762873,-34.179685876552,-33.8745101097971,-32.9589828095323,-33.2641585762873
110,-33.2641585762873,-34.484861643307,-33.8745101097971,-32.9589828095323,-33.5693343430422
110.5,-33.8745101097971,-34.484861643307,-34.179685876552,-33.5693343430422,-33.8745101097971
111,-33.8745101097971,-34.7900374100619,-34.484861643307,-33.8745101097971,-34.179685876552
111.5,-34.179685876552,-35.0952131768168,-34.484861643307,-33.8745101097971,-34.484861643307
112,-34.179685876552,-35.4003889435717,-34.7900374100619,-34.179685876552,-34.7900374100619
112.5,-34.484861643307,-35.4003889435717,-34.7900374100619,-34.484861643307,-34.7900374100619
113,-34.7900374100619,-35.7055647103267,-35.0952131768168,-34.484861643307,-35.0952131768168
113.5,-35.0952131768168,-36.0107404770816,-35.4003889435717,-34.7900374100619,-35.4003889435717
114,-35.0952131768168,-36.0107404770816,-35.7055647103267,-35.0952131768168,-35.4003889435717
114.5,-35.4003889435717,-36.3159162438365,-35.7055647103267,-35.0952131768168,-35.4003889435717
115,-35.4003889435717,-36.3159162438365,-36.0107404770816,-35.0952131768168,-35.7055647103267
115.5,-35.7055647103267,-36.6210920105915,-36.0107404770816,-35.4003889435717,-36.0107404770816
116,-35.7055647103267,-36.9262677773464,-36.3159162438365,-35.7055647103267,-36.0107404770816
116.5,-36.0107404770816,-36.9262677773464,-36.6210920105915,-36.0107404770816,-36.3159162438365
117,-36.0107404770816,-37.2314435441013,-36.6210920105915,-36.0107404770816,-36.6210920105915
117.5,-36.3159162438365,-37.2314435441013,-36.6210920105915,-36.3159162438365,-36.6210920105915
118,-36.6210920105915,-37.5366193108563,-37.2314435441013,-36.6210920105915,-36.9262677773464
118.5,-36.9262677773464,-37.5366193108563,-37.2314435441013,-36.9262677773464,-36.9262677773464
119,-36.9262677773464,-37.8417950776112,-37.2314435441013,-36.9262677773464,-37.2314435441013
119.5,-37.2314435441013,-38.1469708443661,-37.5366193108563,-37.2314435441013,-37.2314435441013
120,-37.5366193108563,-38.1469708443661,-37.8417950776112,-37.5366193108563,-37.5366193108563
120.5,-37.5366193108563,-38.452146611121,-37.8417950776112,-37.5366193108563,-37.8417950776112
121,-37.8417950776112,-38.757322377876,-38.1469708443661,-37.8417950776112,-38.1469708443661
121.5,-38.452146611121,-39.0624981446309,-38.452146611121,-38.1469708443661,-38.1469708443661
122,-38.452146611121,-39.3676739113858,-38.757322377876,-38.1469708443661,-38.452146611121
122.5,-38.757322377876,-39.3676739113858,-39.0624981446309,-38.452146611121,-38.757322377876
123,-38.757322377876,-39.9780254448957,-39.3676739113858,-38.757322377876,-39.0624981446309
123.5,-39.3676739113858,-39.9780254448957,-39.6728496781408,-39.0624981446309,-39.3676739113858
124,-39.3676739113858,-40.2832012116506,-39.6728496781408,-39.3676739113858,-39.3676739113858
124.5,-39.9780254448957,-40.5883769784055,-39.6728496781408,-39.3676739113858,-39.6728496781408
125,-39.9780254448957,-40.5883769784055,-40.2832012116506,-39.6728496781408,-39.9780254448957
125.5,-40.2832012116506,-40.8935527451605,-40.5883769784055,-39.9780254448957,-40.2832012116506
126,-40.2832012116506,-41.1987285119154,-40.5883769784055,-40.2832012116506,-40.2832012116506
126.5,-40.5883769784055,-41.5039042786703,-40.5883769784055,-40.2832012116506,-40.5883769784055
127,-40.8935527451605,-41.8090800454253,-40.8935527451605,-40.8935527451605,-40.5883769784055
127.5,-41.1987285119154,-41.8090800454253,-41.1987285119154,-40.8935527451605,-40.8935527451605
128,-41.1987285119154,-42.1142558121802,-41.5039042786703,-41.1987285119154,-41.5039042786703
128.5,-41.5039042786703,-42.4194315789351,-41.5039042786703,-41.5039042786703,-41.5039042786703
129,-41.8090800454253,-42.72460734569,-41.8090800454253,-41.5039042786703,-41.5039042786703
129.5,-41.8090800454253,-42.72460734569,-42.1142558121802,-41.8090800454253,-42.1142558121802
130,-42.1142558121802,-43.029783112445,-42.1142558121802,-42.1142558121802,-42.1142558121802
130.5,-42.4194315789351,-43.029783112445,-42.4194315789351,-42.4194315789351,-42.4194315789351
131,-42.72460734569,-43.3349588791999,-42.72460734569,-42.4194315789351,-42.4194315789351
131.5,-42.72460734569,-43.3349588791999,-42.72460734569,-42.72460734569,-42.72460734569
132,-43.029783112445,-43.6401346459548,-42.72460734569,-42.72460734569,-43.029783112445
132.5,-43.029783112445,-43.6401346459548,-43.029783112445,-43.029783112445,-43.029783112445
133,-43.3349588791999,-43.6401346459548,-43.029783112445,-43.3349588791999,-43.029783112445
133.5,-43.3349588791999,-43.9453104127098,-43.3349588791999,-43.3349588791999,-43.3349588791999
134,-43.6401346459548,-44.2504861794647,-43.3349588791999,-43.3349588791999,-43.6401346459548
134.5,-43.9453104127098,-43.9453104127098,-43.6401346459548,-43.6401346459548,-43.6401346459548
135,-43.9453104127098,-44.2504861794647,-43.6401346459548,-43.6401346459548,-43.6401346459548
135.5,-43.9453104127098,-44.5556619462196,-43.6401346459548,-43.6401346459548,-43.9453104127098
136,-43.9453104127098,-44.5556619462196,-43.9453104127098,-44.2504861794647,-43.9453104127098
136.5,-44.2504861794647,-44.5556619462196,-43.9453104127098,-44.2504861794647,-44.2504861794647
137,-44.2504861794647,-44.8608377129745,-43.9453104127098,-44.2504861794647,-44.2504861794647
137.5,-44.5556619462196,-45.1660134797295,-44.2504861794647,-44.5556619462196,-44.2504861794647
138,-44.8608377129745,-45.1660134797295,-44.5556619462196,-44.5556619462196,-44.5556619462196
138.5,-45.1660134797295,-45.1660134797295,-44.5556619462196,-44.8608377129745,-44.5556619462196
139,-45.1660134797295,-45.4711892464844,-44.5556619462196,-44.8608377129745,-44.8608377129745
139.5,-45.4711892464844,-45.7763650132393,-44.8608377129745,-45.1660134797295,-45.1660134797295
140,-45.4711892464844,-46.0815407799943,-45.1660134797295,-45.4711892464844,-45.1660134797295
140.5,-45.7763650132393,-46.0815407799943,-45.1660134797295,-45.4711892464844,-45.4711892464844
141,-45.7763650132393,-46.3867165467492,-45.4711892464844,-45.7763650132393,-45.7763650132393
141.5,-46.0815407799943,-46.3867165467492,-45.4711892464844,-45.7763650132393,-45.7763650132393
142,-46.3867165467492,-46.6918923135041,-45.7763650132393,-46.0815407799943,-45.7763650132393
142.5,-46.3867165467492,-46.997068080259,-46.0815407799943,-46.3867165467492,-46.0815407799943
143,-46.6918923135041,-46.997068080259,-46.3867165467492,-46.6918923135041,-46.3867165467492
143.5,-46.997068080259,-46.997068080259,-46.3867165467492,-46.6918923135041,-46.6918923135041
144,-46.997068080259,-47.302243847014,-46.6918923135041,-46.6918923135041,-46.6918923135041
144.5,-47.302243847014,-47.6074196137689,-46.6918923135041,-46.997068080259,-46.997068080259
145,-47.6074196137689,-47.9125953805238,-46.997068080259,-47.302243847014,-46.997068080259
145.5,-47.6074196137689,-47.9125953805238,-47.302243847014,-47.6074196137689,-47.302243847014
146,-47.9125953805238,-47.9125953805238,-47.302243847014,-47.6074196137689,-47.6074196137689
