"Time (ms)","Sweep 7. Voltage (mV)","Sweep 8. Voltage (mV)","Sweep 9. Voltage (mV)","Sweep 10. Voltage (mV)","Sweep 11. Voltage (mV)"
12,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.5336873911153
12.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.8388631578702
13,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.5336873911153
13.5,-84.2285116243604,-84.2285116243604,-83.9233358576055,-84.2285116243604,-84.5336873911153
14,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153,-84.5336873911153
14.5,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153,-84.8388631578702
15,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.8388631578702
15.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153,-84.8388631578702
16,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
16.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153,-84.8388631578702
17,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153,-84.8388631578702
17.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153,-84.8388631578702
18,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
18.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
19,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153,-84.8388631578702
19.5,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.8388631578702
20,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
20.5,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
21,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.8388631578702
21.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
22,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
22.5,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.8388631578702
23,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.8388631578702
23.5,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
24,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.2285116243604,-84.8388631578702
24.5,-84.8388631578702,-84.8388631578702,-84.2285116243604,-84.5336873911153,-84.8388631578702
25,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.2285116243604,-84.5336873911153
25.5,-84.8388631578702,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
26,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
26.5,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
27,-84.5336873911153,-84.5336873911153,-84.2285116243604,-83.9233358576055,-84.2285116243604
27.5,-84.8388631578702,-84.5336873911153,-84.2285116243604,-83.9233358576055,-84.5336873911153
28,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
28.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
29,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
29.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
30,-84.5336873911153,-84.5336873911153,-84.2285116243604,-83.9233358576055,-84.5336873911153
30.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-83.9233358576055,-84.5336873911153
31,-84.5336873911153,-84.5336873911153,-83.9233358576055,-84.2285116243604,-84.5336873911153
31.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
32,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.5336873911153
32.5,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.5336873911153
33,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.5336873911153
33.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
34,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
34.5,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.5336873911153
35,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.8388631578702
35.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.8388631578702
36,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.8388631578702
36.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153,-84.8388631578702
37,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
37.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
38,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
38.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
39,-84.5336873911153,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.8388631578702
39.5,-84.5336873911153,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.8388631578702
40,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
40.5,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.8388631578702
41,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153
41.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
42,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.8388631578702
42.5,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153
43,-84.5336873911153,-84.8388631578702,-84.5336873911153,-84.2285116243604,-84.5336873911153
43.5,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153
44,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.8388631578702
44.5,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.2285116243604,-84.5336873911153
45,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
45.5,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
46,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.2285116243604,-84.5336873911153
46.5,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604
47,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604
47.5,-84.8388631578702,-84.8388631578702,-84.2285116243604,-84.2285116243604,-84.5336873911153
48,-84.5336873911153,-84.5336873911153,-84.5336873911153,-83.9233358576055,-84.5336873911153
48.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-83.9233358576055,-84.2285116243604
49,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
49.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
50,-84.5336873911153,-84.5336873911153,-84.2285116243604,-83.9233358576055,-84.5336873911153
50.5,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.5336873911153
51,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
51.5,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
52,-84.2285116243604,-84.2285116243604,-84.2285116243604,-83.9233358576055,-84.2285116243604
52.5,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.5336873911153
53,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.2285116243604,-84.5336873911153
53.5,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.5336873911153
54,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.2285116243604,-84.5336873911153
54.5,-84.5336873911153,-84.2285116243604,-84.5336873911153,-84.2285116243604,-84.8388631578702
55,-84.5336873911153,-84.2285116243604,-84.5336873911153,-84.2285116243604,-84.5336873911153
55.5,-84.2285116243604,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
56,-84.2285116243604,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
56.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153
57,-84.2285116243604,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
57.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153
58,-84.5336873911153,-84.5336873911153,-84.8388631578702,-84.5336873911153,-84.8388631578702
58.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.8388631578702
59,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153
59.5,-84.5336873911153,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.8388631578702
60,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153
60.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
61,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.5336873911153
61.5,-84.8388631578702,-84.5336873911153,-84.8388631578702,-84.5336873911153,-84.5336873911153
62,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
62.5,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
63,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.2285116243604,-84.5336873911153
63.5,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.8388631578702
64,-84.5336873911153,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
64.5,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153
65,-84.8388631578702,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.5336873911153
65.5,-84.8388631578702,-84.5336873911153,-84.5336873911153,-84.2285116243604,-84.5336873911153
66,-79.6508751230364,-79.3456993562815,-79.3456993562815,-79.0405235895266,-79.3456993562815
66.5,-75.9887659219773,-75.9887659219773,-75.6835901552224,-75.6835901552224,-75.6835901552224
67,-74.7680628549576,-74.4628870882026,-74.4628870882026,-74.1577113214477,-74.4628870882026
67.5,-73.5473597879379,-73.5473597879379,-73.2421840211829,-72.937008254428,-73.2421840211829
68,-72.3266567209181,-72.3266567209181,-72.3266567209181,-72.0214809541632,-72.3266567209181
68.5,-71.4111294206534,-71.4111294206534,-71.1059536538984,-70.8007778871435,-71.1059536538984
69,-70.4956021203886,-70.1904263536336,-69.8852505868787,-69.8852505868787,-69.8852505868787
69.5,-69.2748990533689,-68.9697232866139,-68.664547519859,-68.664547519859,-68.9697232866139
70,-68.0541959863491,-68.0541959863491,-67.7490202195942,-67.7490202195942,-68.0541959863491
70.5,-67.1386686860844,-66.8334929193294,-66.8334929193294,-66.5283171525745,-67.1386686860844
71,-66.2231413858196,-65.6127898523097,-65.6127898523097,-65.6127898523097,-65.9179656190646
71.5,-65.0024383187999,-64.6972625520449,-64.39208678529,-64.6972625520449,-65.0024383187999
72,-63.7817352517801,-63.7817352517801,-63.4765594850252,-63.4765594850252,-64.0869110185351
72.5,-62.8662079515153,-62.5610321847604,-62.5610321847604,-62.5610321847604,-62.8662079515153
73,-61.6455048844956,-61.6455048844956,-61.3403291177407,-61.3403291177407,-61.9506806512506
73.5,-60.7299775842308,-60.7299775842308,-60.4248018174759,-60.4248018174759,-60.7299775842308
74,-59.5092745172111,-59.2040987504562,-59.5092745172111,-59.2040987504562,-59.8144502839661
74.5,-58.5937472169463,-57.9833956834365,-58.2885714501914,-58.2885714501914,-58.5937472169463
75,-57.0678683831717,-57.0678683831717,-57.0678683831717,-57.0678683831717,-57.6782199166816
75.5,-56.1523410829069,-55.847165316152,-55.847165316152,-55.847165316152,-56.4575168496618
76,-54.6264622491323,-54.6264622491323,-54.6264622491323,-54.6264622491323,-54.9316380158872
76.5,-53.1005834153576,-53.1005834153576,-53.1005834153576,-53.1005834153576,-53.4057591821126
77,-56.7626926164168,-56.4575168496618,-56.7626926164168,-56.4575168496618,-57.0678683831717
77.5,-57.9833956834365,-57.6782199166816,-58.2885714501914,-57.9833956834365,-58.2885714501914
78,-56.7626926164168,-56.4575168496618,-57.0678683831717,-56.7626926164168,-57.0678683831717
78.5,-54.3212864823773,-54.0161107156224,-54.6264622491323,-54.3212864823773,-54.9316380158872
79,-48.8281226807886,-47.6074196137689,-50.0488257478083,-48.8281226807886,-50.3540015145633
79.5,-11.9018549034422,-5.49316380158872,-21.362303672845,-14.3432610374817,-21.0571279060901
80,32.6538070427774,34.179685876552,28.3813463082084,30.8227524422478,29.2968736084732
80.5,37.2314435441013,36.6210920105915,36.9262677773464,36.3159162438365,37.2314435441013
81,31.4331039757577,30.8227524422478,31.7382797425126,30.8227524422478,32.3486312760225
81.5,25.634764407414,25.0244128739042,25.939940174169,25.0244128739042,26.2451159409239
82,20.4467763725802,19.8364248390704,20.7519521393352,19.8364248390704,21.0571279060901
82.5,15.5639641045014,15.2587883377464,15.8691398712563,15.2587883377464,16.1743156380112
83,11.5966791366873,10.9863276031774,11.9018549034422,10.9863276031774,12.2070306701972
83.5,7.93456993562815,7.62939416887322,8.23974570238308,7.32421840211829,8.54492146913801
84,4.57763650132393,4.272460734569,4.88281226807886,4.272460734569,5.18798803483379
84.5,1.83105460052957,1.52587883377464,2.1362303672845,1.22070306701972,2.44140613403943
85,-0.305175766754929,-0.915527300264787,-0.305175766754929,-0.915527300264787,0
85.5,-2.74658190079436,-3.05175766754929,-2.74658190079436,-3.35693343430422,-2.44140613403943
86,-4.88281226807886,-5.49316380158872,-4.88281226807886,-5.49316380158872,-4.272460734569
86.5,-6.71386686860844,-7.01904263536336,-7.01904263536336,-7.32421840211829,-6.40869110185351
87,-8.85009723589294,-9.15527300264787,-8.85009723589294,-9.4604487694028,-8.23974570238308
87.5,-10.3759760696676,-10.9863276031774,-10.6811518364225,-10.9863276031774,-10.3759760696676
88,-12.2070306701972,-12.5122064369521,-12.2070306701972,-12.5122064369521,-11.5966791366873
88.5,-13.4277337372169,-14.0380852707267,-13.7329095039718,-14.0380852707267,-13.1225579704619
89,-15.2587883377464,-15.5639641045014,-15.2587883377464,-15.8691398712563,-14.6484368042366
89.5,-16.4794914047662,-17.089842938276,-16.7846671715211,-17.089842938276,-16.1743156380112
90,-17.7001944717859,-18.0053702385408,-18.0053702385408,-18.3105460052957,-17.3950187050309
90.5,-19.2260733055605,-19.5312490723154,-18.9208975388056,-19.5312490723154,-18.6157217720507
91,-20.1416006058253,-20.7519521393352,-20.1416006058253,-20.7519521393352,-19.8364248390704
91.5,-21.362303672845,-21.6674794396,-21.362303672845,-21.6674794396,-21.0571279060901
92,-22.2778309731098,-22.5830067398647,-22.5830067398647,-22.5830067398647,-21.9726552063549
92.5,-23.1933582733746,-23.4985340401295,-23.4985340401295,-23.8037098068845,-23.1933582733746
93,-24.4140613403943,-24.4140613403943,-24.4140613403943,-24.7192371071492,-24.1088855736394
93.5,-25.0244128739042,-25.3295886406591,-25.0244128739042,-25.634764407414,-25.0244128739042
94,-25.634764407414,-26.2451159409239,-25.939940174169,-26.5502917076788,-25.634764407414
94.5,-26.8554674744337,-27.1606432411887,-26.8554674744337,-27.4658190079436,-26.8554674744337
95,-27.4658190079436,-27.7709947746985,-27.4658190079436,-27.7709947746985,-27.4658190079436
95.5,-28.0761705414535,-28.3813463082084,-28.3813463082084,-28.6865220749633,-28.0761705414535
96,-28.6865220749633,-28.9916978417182,-28.6865220749633,-29.2968736084732,-28.6865220749633
96.5,-29.2968736084732,-29.907225141983,-29.6020493752281,-29.907225141983,-29.2968736084732
97,-29.907225141983,-30.212400908738,-30.212400908738,-30.5175766754929,-29.907225141983
97.5,-30.5175766754929,-30.5175766754929,-30.8227524422478,-30.8227524422478,-30.5175766754929
98,-31.1279282090027,-31.4331039757577,-31.1279282090027,-31.7382797425126,-31.1279282090027
98.5,-31.4331039757577,-31.7382797425126,-31.7382797425126,-32.0434555092675,-31.7382797425126
99,-32.0434555092675,-32.0434555092675,-32.0434555092675,-32.3486312760225,-32.0434555092675
99.5,-32.6538070427774,-32.6538070427774,-32.6538070427774,-32.9589828095323,-32.3486312760225
100,-32.9589828095323,-33.2641585762873,-32.9589828095323,-32.9589828095323,-32.9589828095323
100.5,-33.5693343430422,-33.5693343430422,-33.2641585762873,-33.5693343430422,-33.2641585762873
101,-33.8745101097971,-33.8745101097971,-33.8745101097971,-33.8745101097971,-33.5693343430422
101.5,-34.179685876552,-34.179685876552,-34.179685876552,-34.179685876552,-33.8745101097971
102,-34.484861643307,-34.484861643307,-34.484861643307,-34.484861643307,-34.179685876552
102.5,-34.7900374100619,-34.7900374100619,-34.7900374100619,-34.7900374100619,-34.484861643307
103,-35.0952131768168,-35.4003889435717,-35.0952131768168,-35.4003889435717,-34.7900374100619
103.5,-35.4003889435717,-35.7055647103267,-35.4003889435717,-35.4003889435717,-35.0952131768168
104,-35.7055647103267,-35.7055647103267,-35.7055647103267,-35.7055647103267,-35.4003889435717
104.5,-36.0107404770816,-36.0107404770816,-35.7055647103267,-35.7055647103267,-35.7055647103267
105,-36.3159162438365,-36.3159162438365,-36.3159162438365,-36.3159162438365,-35.7055647103267
105.5,-36.6210920105915,-36.3159162438365,-36.3159162438365,-36.3159162438365,-36.0107404770816
106,-36.9262677773464,-36.9262677773464,-36.6210920105915,-36.6210920105915,-36.0107404770816
106.5,-36.9262677773464,-36.9262677773464,-36.9262677773464,-36.9262677773464,-36.3159162438365
107,-37.2314435441013,-37.2314435441013,-36.9262677773464,-36.9262677773464,-36.6210920105915
107.5,-37.5366193108563,-37.5366193108563,-36.9262677773464,-37.2314435441013,-36.9262677773464
108,-37.5366193108563,-37.8417950776112,-37.2314435441013,-37.2314435441013,-36.9262677773464
108.5,-37.8417950776112,-38.1469708443661,-37.5366193108563,-37.5366193108563,-37.2314435441013
109,-37.8417950776112,-38.1469708443661,-37.5366193108563,-37.8417950776112,-37.2314435441013
109.5,-38.1469708443661,-38.1469708443661,-37.8417950776112,-37.8417950776112,-37.5366193108563
110,-38.1469708443661,-38.452146611121,-38.1469708443661,-38.1469708443661,-37.8417950776112
110.5,-38.757322377876,-38.452146611121,-38.452146611121,-38.1469708443661,-38.1469708443661
111,-38.757322377876,-38.452146611121,-38.1469708443661,-38.452146611121,-38.1469708443661
111.5,-38.757322377876,-38.757322377876,-38.1469708443661,-38.757322377876,-38.452146611121
112,-39.0624981446309,-39.0624981446309,-38.452146611121,-38.757322377876,-38.757322377876
112.5,-39.0624981446309,-39.0624981446309,-38.757322377876,-39.0624981446309,-38.757322377876
113,-39.3676739113858,-39.3676739113858,-38.757322377876,-39.0624981446309,-39.0624981446309
113.5,-39.3676739113858,-39.6728496781408,-39.0624981446309,-39.3676739113858,-39.0624981446309
114,-39.6728496781408,-39.6728496781408,-39.3676739113858,-39.6728496781408,-39.3676739113858
114.5,-39.6728496781408,-39.6728496781408,-39.3676739113858,-39.6728496781408,-39.3676739113858
115,-39.9780254448957,-39.9780254448957,-39.6728496781408,-39.9780254448957,-39.3676739113858
115.5,-40.2832012116506,-40.2832012116506,-39.9780254448957,-39.9780254448957,-39.9780254448957
116,-40.2832012116506,-40.2832012116506,-39.9780254448957,-40.2832012116506,-39.9780254448957
116.5,-40.2832012116506,-40.5883769784055,-39.9780254448957,-40.2832012116506,-39.9780254448957
117,-40.5883769784055,-40.5883769784055,-40.2832012116506,-40.5883769784055,-40.2832012116506
117.5,-40.8935527451605,-40.8935527451605,-40.5883769784055,-40.5883769784055,-40.2832012116506
118,-40.8935527451605,-40.8935527451605,-40.5883769784055,-40.8935527451605,-40.2832012116506
118.5,-40.8935527451605,-40.8935527451605,-40.5883769784055,-40.8935527451605,-40.5883769784055
119,-41.1987285119154,-41.1987285119154,-40.5883769784055,-40.8935527451605,-40.5883769784055
119.5,-41.1987285119154,-41.1987285119154,-40.8935527451605,-41.1987285119154,-40.8935527451605
120,-41.5039042786703,-41.5039042786703,-40.8935527451605,-41.1987285119154,-40.8935527451605
120.5,-41.8090800454253,-41.5039042786703,-41.1987285119154,-41.5039042786703,-41.1987285119154
121,-41.8090800454253,-41.8090800454253,-41.5039042786703,-41.5039042786703,-41.1987285119154
121.5,-41.8090800454253,-41.8090800454253,-41.5039042786703,-41.5039042786703,-41.1987285119154
122,-42.1142558121802,-41.8090800454253,-41.5039042786703,-41.8090800454253,-41.1987285119154
122.5,-42.4194315789351,-42.1142558121802,-41.5039042786703,-42.1142558121802,-41.5039042786703
123,-42.4194315789351,-42.1142558121802,-41.8090800454253,-41.8090800454253,-41.5039042786703
123.5,-42.4194315789351,-42.1142558121802,-41.8090800454253,-42.1142558121802,-41.8090800454253
124,-42.4194315789351,-42.4194315789351,-41.8090800454253,-42.4194315789351,-41.8090800454253
124.5,-42.72460734569,-42.4194315789351,-42.1142558121802,-42.1142558121802,-41.8090800454253
125,-42.72460734569,-42.4194315789351,-42.1142558121802,-42.4194315789351,-41.8090800454253
125.5,-43.029783112445,-42.4194315789351,-42.1142558121802,-42.4194315789351,-41.8090800454253
126,-43.029783112445,-42.72460734569,-42.1142558121802,-42.72460734569,-42.1142558121802
126.5,-43.029783112445,-42.72460734569,-42.4194315789351,-42.72460734569,-41.8090800454253
127,-43.029783112445,-42.72460734569,-42.1142558121802,-42.72460734569,-42.1142558121802
127.5,-43.029783112445,-43.029783112445,-42.1142558121802,-42.72460734569,-42.1142558121802
128,-43.3349588791999,-43.029783112445,-42.72460734569,-42.72460734569,-42.4194315789351
128.5,-43.3349588791999,-43.029783112445,-42.4194315789351,-43.029783112445,-42.1142558121802
129,-43.6401346459548,-43.029783112445,-42.4194315789351,-43.029783112445,-42.4194315789351
129.5,-43.6401346459548,-43.3349588791999,-42.72460734569,-43.029783112445,-42.72460734569
130,-43.3349588791999,-43.029783112445,-42.72460734569,-43.029783112445,-42.72460734569
130.5,-43.6401346459548,-43.029783112445,-43.029783112445,-43.3349588791999,-42.72460734569
131,-43.6401346459548,-43.3349588791999,-43.029783112445,-43.6401346459548,-43.029783112445
131.5,-43.9453104127098,-43.6401346459548,-43.029783112445,-43.3349588791999,-43.029783112445
132,-43.9453104127098,-43.3349588791999,-43.3349588791999,-43.6401346459548,-43.029783112445
132.5,-43.9453104127098,-43.3349588791999,-43.3349588791999,-43.6401346459548,-43.3349588791999
133,-44.2504861794647,-43.6401346459548,-43.3349588791999,-43.9453104127098,-43.6401346459548
133.5,-44.2504861794647,-43.6401346459548,-43.6401346459548,-43.9453104127098,-43.3349588791999
134,-44.2504861794647,-43.9453104127098,-43.6401346459548,-44.2504861794647,-43.6401346459548
134.5,-44.2504861794647,-43.9453104127098,-43.6401346459548,-44.2504861794647,-43.9453104127098
135,-44.5556619462196,-44.2504861794647,-43.9453104127098,-44.2504861794647,-43.9453104127098
135.5,-44.2504861794647,-43.9453104127098,-43.9453104127098,-44.5556619462196,-43.9453104127098
136,-44.5556619462196,-44.2504861794647,-43.9453104127098,-44.5556619462196,-43.9453104127098
136.5,-44.8608377129745,-44.5556619462196,-44.2504861794647,-44.5556619462196,-44.2504861794647
137,-44.8608377129745,-44.5556619462196,-44.2504861794647,-44.8608377129745,-44.2504861794647
137.5,-44.8608377129745,-44.5556619462196,-44.5556619462196,-44.8608377129745,-44.2504861794647
138,-44.8608377129745,-44.5556619462196,-44.5556619462196,-45.1660134797295,-44.5556619462196
138.5,-45.1660134797295,-44.8608377129745,-44.5556619462196,-45.1660134797295,-44.5556619462196
139,-44.8608377129745,-44.8608377129745,-44.8608377129745,-45.1660134797295,-44.5556619462196
139.5,-45.1660134797295,-44.8608377129745,-44.8608377129745,-45.1660134797295,-44.8608377129745
140,-45.4711892464844,-45.1660134797295,-44.8608377129745,-45.4711892464844,-44.8608377129745
140.5,-45.4711892464844,-45.1660134797295,-45.1660134797295,-45.4711892464844,-44.8608377129745
141,-45.4711892464844,-45.1660134797295,-45.1660134797295,-45.4711892464844,-44.8608377129745
141.5,-45.7763650132393,-45.1660134797295,-45.1660134797295,-45.7763650132393,-45.1660134797295
142,-45.7763650132393,-45.4711892464844,-45.4711892464844,-45.4711892464844,-45.1660134797295
142.5,-46.0815407799943,-45.4711892464844,-45.4711892464844,-45.7763650132393,-45.1660134797295
143,-45.7763650132393,-45.4711892464844,-45.4711892464844,-45.7763650132393,-45.1660134797295
143.5,-46.3867165467492,-45.4711892464844,-45.4711892464844,-46.0815407799943,-45.4711892464844
144,-46.3867165467492,-45.7763650132393,-45.4711892464844,-45.7763650132393,-45.1660134797295
144.5,-46.3867165467492,-45.7763650132393,-45.4711892464844,-45.7763650132393,-45.4711892464844
145,-46.3867165467492,-45.7763650132393,-45.7763650132393,-46.0815407799943,-45.4711892464844
