"Time (ms)","Sweep 19. Voltage (mV)","Sweep 20. Voltage (mV)","Sweep 21. Voltage (mV)","Sweep 22. Voltage (mV)","Sweep 23. Voltage (mV)"
30,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-65.0024383187999
30.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
31,-64.0869110185351,-64.39208678529,-64.0869110185351,-64.6972625520449,-64.6972625520449
31.5,-64.39208678529,-64.39208678529,-64.0869110185351,-65.0024383187999,-64.6972625520449
32,-64.0869110185351,-64.0869110185351,-64.0869110185351,-65.0024383187999,-64.6972625520449
32.5,-64.0869110185351,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.6972625520449
33,-64.0869110185351,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.39208678529
33.5,-64.39208678529,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.39208678529
34,-64.39208678529,-64.39208678529,-64.0869110185351,-65.0024383187999,-64.39208678529
34.5,-64.0869110185351,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.6972625520449
35,-64.39208678529,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.39208678529
35.5,-64.39208678529,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.39208678529
36,-64.39208678529,-64.39208678529,-64.0869110185351,-64.6972625520449,-64.39208678529
36.5,-64.0869110185351,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.6972625520449
37,-64.39208678529,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.6972625520449
37.5,-64.0869110185351,-64.39208678529,-64.0869110185351,-64.6972625520449,-64.6972625520449
38,-64.39208678529,-64.39208678529,-64.0869110185351,-64.6972625520449,-64.39208678529
38.5,-64.39208678529,-64.39208678529,-64.39208678529,-64.6972625520449,-64.6972625520449
39,-64.39208678529,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.6972625520449
39.5,-64.0869110185351,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.6972625520449
40,-64.39208678529,-64.39208678529,-64.0869110185351,-64.6972625520449,-64.6972625520449
40.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
41,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
41.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
42,-64.6972625520449,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
42.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
43,-64.6972625520449,-64.39208678529,-64.39208678529,-65.0024383187999,-65.0024383187999
43.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-65.0024383187999
44,-64.6972625520449,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
44.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
45,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
45.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
46,-64.39208678529,-64.39208678529,-64.0869110185351,-65.0024383187999,-64.6972625520449
46.5,-64.6972625520449,-64.39208678529,-64.39208678529,-64.6972625520449,-64.6972625520449
47,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
47.5,-64.39208678529,-64.0869110185351,-64.39208678529,-65.0024383187999,-64.6972625520449
48,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
48.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
49,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
49.5,-64.39208678529,-64.39208678529,-64.0869110185351,-65.0024383187999,-64.6972625520449
50,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
50.5,-64.6972625520449,-64.39208678529,-64.39208678529,-65.0024383187999,-64.39208678529
51,-64.39208678529,-64.39208678529,-64.39208678529,-64.6972625520449,-64.6972625520449
51.5,-64.0869110185351,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.6972625520449
52,-64.39208678529,-64.0869110185351,-64.39208678529,-64.6972625520449,-64.6972625520449
52.5,-64.39208678529,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.39208678529
53,-64.39208678529,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.39208678529
53.5,-64.0869110185351,-64.0869110185351,-64.0869110185351,-65.0024383187999,-64.6972625520449
54,-64.0869110185351,-64.0869110185351,-64.0869110185351,-65.0024383187999,-64.6972625520449
54.5,-64.39208678529,-64.0869110185351,-64.39208678529,-64.6972625520449,-64.39208678529
55,-64.39208678529,-64.0869110185351,-64.39208678529,-64.6972625520449,-64.39208678529
55.5,-64.0869110185351,-64.0869110185351,-64.39208678529,-64.6972625520449,-64.6972625520449
56,-64.0869110185351,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.39208678529
56.5,-64.0869110185351,-64.0869110185351,-64.0869110185351,-64.6972625520449,-64.39208678529
57,-64.39208678529,-64.0869110185351,-64.39208678529,-64.6972625520449,-64.6972625520449
57.5,-64.39208678529,-64.0869110185351,-64.39208678529,-64.6972625520449,-64.6972625520449
58,-64.0869110185351,-64.0869110185351,-64.39208678529,-64.6972625520449,-64.6972625520449
58.5,-64.0869110185351,-64.0869110185351,-64.39208678529,-64.6972625520449,-64.6972625520449
59,-64.39208678529,-64.0869110185351,-64.39208678529,-64.6972625520449,-64.6972625520449
59.5,-64.39208678529,-64.0869110185351,-64.39208678529,-64.6972625520449,-64.6972625520449
60,-64.0869110185351,-64.0869110185351,-64.39208678529,-65.0024383187999,-65.0024383187999
60.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
61,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
61.5,-64.39208678529,-64.39208678529,-64.6972625520449,-65.0024383187999,-64.6972625520449
62,-64.39208678529,-64.39208678529,-64.6972625520449,-65.0024383187999,-65.0024383187999
62.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-65.0024383187999
63,-64.6972625520449,-64.39208678529,-64.6972625520449,-65.0024383187999,-65.0024383187999
63.5,-64.6972625520449,-64.6972625520449,-64.6972625520449,-65.0024383187999,-65.0024383187999
64,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
64.5,-64.39208678529,-64.0869110185351,-64.39208678529,-65.0024383187999,-65.0024383187999
65,-64.0869110185351,-64.0869110185351,-64.39208678529,-65.0024383187999,-64.6972625520449
65.5,-64.39208678529,-64.39208678529,-64.39208678529,-65.0024383187999,-64.6972625520449
66,-60.119626050721,-60.119626050721,-60.4248018174759,-60.7299775842308,-60.7299775842308
66.5,-56.7626926164168,-56.7626926164168,-56.7626926164168,-57.3730441499266,-57.0678683831717
67,-54.3212864823773,-54.3212864823773,-54.6264622491323,-54.9316380158872,-54.6264622491323
67.5,-52.1850561150928,-52.1850561150928,-52.1850561150928,-52.4902318818478,-52.4902318818478
68,-50.0488257478083,-50.0488257478083,-50.0488257478083,-50.3540015145633,-50.3540015145633
68.5,-47.9125953805238,-47.6074196137689,-47.6074196137689,-48.2177711472788,-47.9125953805238
69,-45.4711892464844,-45.4711892464844,-45.4711892464844,-45.7763650132393,-45.7763650132393
69.5,-43.6401346459548,-43.3349588791999,-43.3349588791999,-43.6401346459548,-43.6401346459548
70,-41.1987285119154,-41.1987285119154,-41.5039042786703,-41.5039042786703,-41.5039042786703
70.5,-39.0624981446309,-39.0624981446309,-39.0624981446309,-39.3676739113858,-39.3676739113858
71,-36.6210920105915,-36.6210920105915,-36.9262677773464,-36.9262677773464,-36.9262677773464
71.5,-34.484861643307,-34.179685876552,-34.179685876552,-34.7900374100619,-34.484861643307
72,-32.0434555092675,-31.7382797425126,-32.0434555092675,-32.3486312760225,-32.0434555092675
72.5,-28.6865220749633,-28.3813463082084,-28.6865220749633,-28.9916978417182,-28.6865220749633
73,-23.4985340401295,-22.2778309731098,-23.1933582733746,-23.1933582733746,-21.9726552063549
73.5,-2.44140613403943,5.49316380158872,0,2.74658190079436,10.3759760696676
74,37.8417950776112,41.1987285119154,38.757322377876,40.8935527451605,43.3349588791999
74.5,42.72460734569,42.1142558121802,42.1142558121802,42.72460734569,42.4194315789351
75,35.4003889435717,34.179685876552,34.7900374100619,34.7900374100619,33.8745101097971
75.5,26.8554674744337,25.634764407414,26.2451159409239,26.2451159409239,25.3295886406591
76,19.2260733055605,18.0053702385408,18.9208975388056,18.6157217720507,17.7001944717859
76.5,12.817382203707,11.5966791366873,12.2070306701972,12.2070306701972,11.2915033699324
77,7.32421840211829,5.79833956834365,6.71386686860844,6.40869110185351,5.49316380158872
77.5,2.1362303672845,0.915527300264787,1.83105460052957,1.52587883377464,0.610351533509858
78,-1.83105460052957,-3.05175766754929,-2.44140613403943,-2.44140613403943,-3.05175766754929
78.5,-5.79833956834365,-7.01904263536336,-6.40869110185351,-6.40869110185351,-7.01904263536336
79,-9.4604487694028,-10.6811518364225,-10.3759760696676,-10.3759760696676,-10.6811518364225
79.5,-12.817382203707,-14.0380852707267,-13.4277337372169,-13.4277337372169,-14.0380852707267
80,-16.1743156380112,-17.089842938276,-16.4794914047662,-16.4794914047662,-17.089842938276
80.5,-18.9208975388056,-19.8364248390704,-19.5312490723154,-19.2260733055605,-19.8364248390704
81,-21.362303672845,-22.2778309731098,-21.9726552063549,-21.9726552063549,-22.2778309731098
81.5,-23.4985340401295,-24.4140613403943,-24.1088855736394,-24.1088855736394,-24.4140613403943
82,-25.634764407414,-26.5502917076788,-26.2451159409239,-25.939940174169,-26.2451159409239
82.5,-27.4658190079436,-28.0761705414535,-28.0761705414535,-27.7709947746985,-28.0761705414535
83,-28.9916978417182,-29.907225141983,-29.6020493752281,-29.6020493752281,-29.907225141983
83.5,-30.5175766754929,-31.1279282090027,-30.8227524422478,-30.8227524422478,-31.1279282090027
84,-31.4331039757577,-32.3486312760225,-32.0434555092675,-32.0434555092675,-32.0434555092675
84.5,-32.6538070427774,-33.2641585762873,-32.9589828095323,-32.9589828095323,-33.2641585762873
85,-33.5693343430422,-34.179685876552,-34.179685876552,-34.179685876552,-34.179685876552
85.5,-34.484861643307,-35.0952131768168,-35.0952131768168,-34.7900374100619,-35.0952131768168
86,-35.0952131768168,-36.0107404770816,-35.7055647103267,-35.7055647103267,-35.7055647103267
86.5,-36.3159162438365,-36.6210920105915,-36.3159162438365,-36.3159162438365,-36.6210920105915
87,-36.9262677773464,-37.5366193108563,-37.2314435441013,-36.9262677773464,-37.2314435441013
87.5,-37.5366193108563,-37.8417950776112,-37.8417950776112,-37.8417950776112,-37.8417950776112
88,-38.1469708443661,-38.452146611121,-38.452146611121,-38.452146611121,-38.452146611121
88.5,-38.452146611121,-39.0624981446309,-38.757322377876,-38.757322377876,-39.0624981446309
89,-39.0624981446309,-39.6728496781408,-39.3676739113858,-39.3676739113858,-39.3676739113858
89.5,-39.6728496781408,-39.9780254448957,-39.9780254448957,-39.9780254448957,-39.9780254448957
90,-39.9780254448957,-40.5883769784055,-40.2832012116506,-40.5883769784055,-40.5883769784055
90.5,-40.5883769784055,-40.8935527451605,-40.5883769784055,-40.5883769784055,-40.8935527451605
91,-40.8935527451605,-41.5039042786703,-41.1987285119154,-41.1987285119154,-41.1987285119154
91.5,-41.1987285119154,-41.8090800454253,-41.5039042786703,-41.8090800454253,-41.5039042786703
92,-41.5039042786703,-42.1142558121802,-41.8090800454253,-42.1142558121802,-42.1142558121802
92.5,-42.1142558121802,-42.4194315789351,-42.1142558121802,-42.4194315789351,-42.4194315789351
93,-42.72460734569,-42.72460734569,-42.72460734569,-42.72460734569,-42.72460734569
93.5,-42.72460734569,-43.029783112445,-43.029783112445,-43.3349588791999,-43.029783112445
94,-43.3349588791999,-43.6401346459548,-43.3349588791999,-43.6401346459548,-43.6401346459548
94.5,-43.6401346459548,-43.9453104127098,-43.6401346459548,-43.6401346459548,-43.6401346459548
95,-43.9453104127098,-44.2504861794647,-43.9453104127098,-44.2504861794647,-43.9453104127098
95.5,-44.2504861794647,-44.5556619462196,-44.2504861794647,-44.5556619462196,-44.5556619462196
96,-44.5556619462196,-44.8608377129745,-44.5556619462196,-44.8608377129745,-44.8608377129745
96.5,-44.8608377129745,-45.1660134797295,-44.8608377129745,-45.1660134797295,-44.8608377129745
97,-45.1660134797295,-45.4711892464844,-45.1660134797295,-45.4711892464844,-45.4711892464844
