"Sweep (n)","APD","APD value (ms)","APD value (mV)"
462,"APD 20",0.999999999999998,15.8499988928903
462,"APD 50",8.3,-21.1499985226896
462,"APD 90",35.5,-70.9499950442
463,"APD 20",0.999999999999998,15.9499988859054
463,"APD 50",8.4,-21.2499985157047
463,"APD 90",35.5,-70.8999950476924
464,"APD 20",0.9,16.4999988474884
464,"APD 50",8.4,-21.1499985226896
464,"APD 90",35.6,-70.8999950476924
465,"APD 20",1,15.8999988893979
465,"APD 50",8.6,-21.3499985087198
465,"APD 90",35.9,-70.8499950511849
466,"APD 20",0.9,16.4499988509808
466,"APD 50",8.4,-21.1499985226896
466,"APD 90",36,-70.8999950476924
