"Sweep (n)","APD","APD value (ms)","APD value (mV)"
182,"APD 20",2.6,33.8499976356049
182,"APD 50",12.2,-4.39999969266356
182,"APD 90",32.7,-55.4499961268624
183,"APD 20",2.8,33.2499976775144
183,"APD 50",12.4,-4.64999967520127
183,"APD 90",32.9,-55.5999961163851
184,"APD 20",2.7,33.9999976251275
184,"APD 50",12.3,-4.49999968567865
184,"APD 90",33,-55.5499961198775
185,"APD 20",2.7,33.7499976425898
185,"APD 50",12.4,-4.74999966821635
185,"APD 90",33.1,-55.6499961128926
186,"APD 20",2.8,33.7499976425898
186,"APD 50",12.4,-4.54999968218619
186,"APD 90",33,-55.49999612337
