"Sweep (n)","APD","APD value (ms)","APD value (mV)"
77,"APD 20",31,-18.7999986868352
77,"APD 50",58.3,-39.0999972688967
77,"APD 90",91.7,-66.2999953689987
78,"APD 20",31.9,-18.8999986798503
78,"APD 50",59.5,-39.1999972619118
78,"APD 90",92.1,-66.2999953689987
79,"APD 20",30.1,-17.8999987496995
79,"APD 50",58.1,-38.5999973038213
79,"APD 90",92.6,-66.0999953829686
80,"APD 20",31.1,-18.9999986728654
80,"APD 50",59,-39.1999972619118
80,"APD 90",92.3,-66.0999953829686
81,"APD 20",33.8,-21.4999984982424
81,"APD 50",61.1,-40.699997157138
81,"APD 90",92.9,-66.3999953620138
