"Sweep (n)","APD","APD value (ms)","APD value (mV)"
96,"APD 20",2.6,1.64999988474884
96,"APD 50",7,-26.5999981420116
96,"APD 90",23.5,-64.0999955226669
97,"APD 20",2.5,2.79999980442227
97,"APD 50",7,-26.0999981769361
97,"APD 90",23.5,-64.0499955261594
98,"APD 20",2.5,2.44999982886949
98,"APD 50",6.9,-25.9499981874135
98,"APD 90",23.4,-64.0499955261594
99,"APD 20",2.6,1.99999986030162
99,"APD 50",7,-26.2999981629663
99,"APD 90",23.7,-63.9999955296519
100,"APD 20",2.5,2.49999982537703
100,"APD 50",6.9,-26.2999981629663
100,"APD 90",23.6,-64.0499955261594
