"Sweep (n)","APD","APD value (ms)","APD value (mV)"
271,"APD 20",1.7,33.0499976914843
271,"APD 50",16.8,-8.24999942374418
271,"APD 90",42,-63.8499955401292
272,"APD 20",1.7,33.1499976844994
272,"APD 50",17,-8.24999942374418
272,"APD 90",42.1,-63.7999955436217
273,"APD 20",1.8,33.0999976879918
273,"APD 50",17.3,-8.44999940977435
273,"APD 90",42.4,-63.7499955471142
274,"APD 20",1.6,33.3499976705295
274,"APD 50",16.8,-8.24999942374418
274,"APD 90",42.1,-63.7499955471142
275,"APD 20",1.8,32.4999977299013
275,"APD 50",17.1,-8.54999940278943
275,"APD 90",42.2,-63.8499955401292
