"Sweep (n)","APD","APD value (ms)","APD value (mV)"
434,"APD 20",0.6,34.9999975552784
434,"APD 50",9.5,-7.84999945168386
434,"APD 90",41.1,-63.4999955645765
435,"APD 20",0.6,34.1499976146502
435,"APD 50",9.5,-7.74999945866878
435,"APD 90",41.4,-63.3999955715614
436,"APD 20",0.6,34.6499975797256
436,"APD 50",9.5,-7.8999994481914
436,"APD 90",41.4,-63.3999955715614
437,"APD 20",0.699999999999999,32.5499977264089
437,"APD 50",9.5,-8.19999942723664
437,"APD 90",41.4,-63.5999955575915
438,"APD 20",0.6,33.299997674022
438,"APD 50",9.4,-8.1499994307291
438,"APD 90",41.5,-63.4999955645765
