"Sweep (n)","APD","APD value (ms)","APD value (mV)"
138,"APD 20",3.2,18.6499986973126
138,"APD 50",13.9,-14.8999989592471
138,"APD 90",68.9,-60.1999957950788
139,"APD 20",3.1,19.3499986484182
139,"APD 50",13.9,-14.799998966232
139,"APD 90",68.6,-60.0999958020637
140,"APD 20",3,19.4499986414333
140,"APD 50",13.8,-14.799998966232
140,"APD 90",68.5,-60.0499958055562
141,"APD 20",3,19.4499986414333
141,"APD 50",14.1,-14.5999989802018
141,"APD 90",68.4,-59.9999958090486
142,"APD 20",2.9,19.5999986309559
142,"APD 50",13.8,-14.249999004649
142,"APD 90",68.7,-59.7999958230185
