"Sweep (n)","APD","APD value (ms)","APD value (mV)"
219,"APD 20",1.6,20.3999985750765
219,"APD 50",13.1,-17.3499987881166
219,"APD 90",52.6,-68.3999952223154
220,"APD 20",1.5,20.7999985471369
220,"APD 50",13,-17.6499987671618
220,"APD 90",52.9,-68.4999952153305
221,"APD 20",1.5,21.0999985261821
221,"APD 50",13.6,-17.4499987811316
221,"APD 90",53.3,-68.549995211838
222,"APD 20",1.6,20.1499985925388
222,"APD 50",13,-17.5499987741467
222,"APD 90",52.7,-68.449995218823
223,"APD 20",1.5,20.999998533167
223,"APD 50",13.5,-17.4999987776392
223,"APD 90",52.5,-68.449995218823
