"Sweep (n)","APD","APD value (ms)","APD value (mV)"
422,"APD 20",3.6,20.8499985436444
422,"APD 50",34.8,-14.9999989522622
422,"APD 90",77,-62.8499956099784
423,"APD 20",3.8,20.4499985715841
423,"APD 50",35.6,-15.4999989173376
423,"APD 90",77.2,-63.1999955855312
424,"APD 20",3.8,20.999998533167
424,"APD 50",35.9,-15.0499989487697
424,"APD 90",77.4,-63.2999955785463
425,"APD 20",3.8,20.5499985645992
425,"APD 50",34.8,-15.2999989313074
425,"APD 90",77.4,-63.1999955855312
426,"APD 20",3.9,20.349998578569
426,"APD 50",35.3,-15.4999989173376
426,"APD 90",77.5,-63.1999955855312
