"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
46,"APD 30",120.849999999999,10.406493404048,21363.65
46,"APD 50",160.5,-6.40869095263955,21403.3
46,"APD 70",196.899999999998,-23.3459456131869,21439.7
46,"APD 90",245.349999999999,-40.2526826977694,21488.15
47,"APD 10",49.7000000000007,28.5034159512635,21826.1
47,"APD 30",121.799999999999,11.4135734108914,21898.2
47,"APD 50",161.900000000001,-5.67626912948074,21938.3
47,"APD 70",199.299999999999,-22.7966292458178,21975.7
47,"APD 90",253.400000000001,-39.88647178619,22029.8
48,"APD 10",44.7999999999993,27.6489238242449,22327.85
48,"APD 30",110.399999999998,10.5895988598377,22393.45
48,"APD 50",149.599999999999,-6.4392085286045,22432.65
48,"APD 70",183.449999999997,-23.4680159170467,22466.5
48,"APD 90",233.399999999998,-40.5578584574189,22516.45
49,"APD 10",45.5499999999993,27.7404765521398,22836.7
49,"APD 30",117.25,11.016844923347,22908.4
49,"APD 50",156.099999999999,-5.67626912948074,22947.25
49,"APD 70",191.049999999999,-22.4304183342384,22982.2
49,"APD 90",239.5,-39.0930148111013,23030.65
50,"APD 10",49.2999999999993,27.1911601847707,23334.35
50,"APD 30",117.899999999998,10.3454582521181,23402.95
50,"APD 50",156.399999999998,-6.5002436805344,23441.45
50,"APD 70",191.25,-23.3764631891519,23476.3
50,"APD 90",244.899999999998,-40.2526826977694,23529.95
51,"APD 10",51.7000000000007,27.4353007924903,23845.85
51,"APD 30",127.799999999999,10.5895988598377,23921.95
51,"APD 50",167.400000000001,-6.22558549684985,23961.55
51,"APD 70",202.099999999999,-23.1018050054673,23996.25
51,"APD 90",249.75,-39.88647178619,24043.9
52,"APD 10",49.4000000000015,27.7709941281047,24372.4
52,"APD 30",127.050000000003,10.8642570435223,24450.05
52,"APD 50",168.600000000002,-6.0119624650952,24491.6
52,"APD 70",203.050000000003,-22.8881819737127,24526.05
52,"APD 90",254.350000000002,-39.7644014823302,24577.35
