"Sweep (n)","Peak x (ms)","Peak y (mV)"
83,19.7,73.2999948800544
84,19.7,73.1499948905318
85,19.7,73.5999948590996
86,19.7,74.0499948276675
87,19.7,73.7499948486223
88,19.7,73.8999948381449
89,19.7,72.7499949184714
90,19.7,73.3999948730695
91,19.7,73.2999948800544
92,19.7,73.5999948590996
