"Sweep (n)","APD","APD value (ms)","APD value (mV)"
141,"APD 20",23,22.2747792154423
141,"APD 50",45.4,-5.96618624005886
141,"APD 90",88.2,-43.7866190139972
142,"APD 20",23.4,21.734618108286
142,"APD 50",46.4,-6.13403291177407
142,"APD 90",88.2,-43.5729959772687
143,"APD 20",22.8,22.039793875041
143,"APD 50",46.2,-5.68542453464433
143,"APD 90",86.4,-42.7276591033576
144,"APD 20",22.2,21.4569081605391
144,"APD 50",44.8,-6.16760224611711
144,"APD 90",83.6,-43.2037332994953
145,"APD 20",21.4,21.9634999333522
145,"APD 50",44.6,-5.16662573116094
145,"APD 90",83.4,-41.3360576069551
