"Sweep (n)","APD","APD value (ms)","APD value (mV)"
50,"APD 20",26.2,13.2049554274858
50,"APD 50",43.4,-15.3594963407756
50,"APD 90",91.2,-53.3599828170993
51,"APD 20",26.6,13.5772698629268
51,"APD 50",43.4,-14.9536125709915
51,"APD 90",89.4,-52.9754613509881
52,"APD 20",26.8,14.5629875895452
52,"APD 50",44.4,-14.1967766694393
52,"APD 90",88,-52.4353002438319
53,"APD 20",25,13.8702385990115
53,"APD 50",41.6,-14.5446770435399
53,"APD 90",84.8,-52.7893041332676
54,"APD 20",23.8,13.3056634305149
54,"APD 50",39.6,-14.8773186293028
54,"APD 90",85,-52.9235814706398
