"Sweep (n)","APD","APD value (ms)","APD value (mV)"
247,"APD 20",33,2.7679442044672
247,"APD 50",51,-25.5676257387279
247,"APD 90",82.4,-62.8997772858584
248,"APD 20",36,3.05786118288439
248,"APD 50",54.6,-24.9389636592128
248,"APD 90",82.4,-62.3535126633671
249,"APD 20",36,3.16162094358106
249,"APD 50",55,-24.6337878924579
249,"APD 90",83,-62.1582001726439
250,"APD 20",36.4,3.14331039757577
250,"APD 50",54.6,-25.4333484013558
250,"APD 90",83.4,-63.6779754910835
251,"APD 20",38.2,3.78112775009357
251,"APD 50",56.8,-24.4354236440672
251,"APD 90",82.2,-62.0452851389446
