"Sweep (n)","APD","APD value (ms)","APD value (mV)"
149,"APD 20",19.8,22.1466053934052
149,"APD 50",49.4,-14.056395816732
149,"APD 90",116.6,-62.4389618780584
150,"APD 20",20.6,22.106932543727
150,"APD 50",51.2,-14.2059319424419
150,"APD 90",117.4,-62.6007050344386
151,"APD 20",21.4,21.7590321696264
151,"APD 50",51,-14.5263664975346
151,"APD 90",117.6,-62.9211395895312
152,"APD 20",20.8,22.0458973903761
152,"APD 50",50.8,-14.1693108504313
152,"APD 90",116.6,-62.3382538750293
153,"APD 20",21.4,21.8719472033258
153,"APD 50",51,-14.456176071181
153,"APD 90",116.6,-62.6525849147869
