"Sweep (n)","APD","APD value (ms)","APD value (mV)"
419,"APD 20",44,19.9737539341101
419,"APD 50",63.8,-16.3513175827291
419,"APD 90",131.6,-64.947506680784
420,"APD 20",45.4,20.0927724831445
420,"APD 50",64.2,-16.2414543066973
420,"APD 90",122,-64.1906707792317
421,"APD 20",45.4,20.523070314269
421,"APD 50",64.4,-16.0369865429715
421,"APD 90",131.4,-64.9291961347787
422,"APD 20",45.8,20.8984365073775
422,"APD 50",65.6,-15.5487053161636
422,"APD 90",125,-63.9862030155059
423,"APD 20",43.6,20.8770742037047
423,"APD 50",62.6,-15.7897941719
423,"APD 90",131.6,-64.39208678529
