"Sweep (n)","APD","APD value (ms)","APD value (mV)"
3,"APD 20",14.4,21.5362538598953
3,"APD 50",40.6,-17.4926749503925
3,"APD 90",126.6,-69.4671597864245
4,"APD 20",14.4,21.7803944732993
4,"APD 50",38.4,-17.1783439106349
4,"APD 90",120,-69.0704312896431
5,"APD 20",14.2,21.4263905838636
5,"APD 50",40,-17.4560538583819
5,"APD 90",137.4,-69.3115201453794
6,"APD 20",14,22.0031727830304
6,"APD 50",41.8,-16.6717521378218
6,"APD 90",117.8,-68.2189909003968
7,"APD 20",13.8,21.1547841514517
7,"APD 50",40.2,-17.5262442847356
7,"APD 90",141,-69.3359342067198
