"Sweep (n)","APD","APD value (ms)","APD value (mV)"
236,"APD 20",41.6,15.7440178068868
236,"APD 50",63,-19.161986394542
236,"APD 90",120.6,-65.4540984535972
237,"APD 20",45.6,16.5313712851145
237,"APD 50",68.2,-18.3837881893169
237,"APD 90",124.2,-64.947506680784
238,"APD 20",41.8,16.4093009784125
238,"APD 50",62.4,-18.1335440605779
238,"APD 90",119.2,-64.1998260522344
239,"APD 20",41.4,17.5872794380866
239,"APD 50",62.6,-17.8558341128309
239,"APD 90",121.8,-64.39208678529
240,"APD 20",41.2,18.6553946217288
240,"APD 50",61.8,-17.0043937235846
240,"APD 90",118.8,-64.2608612055854
