"Sweep (n)","APD","APD value (ms)","APD value (mV)"
287,"APD 20",31,16.2567130950351
287,"APD 50",58.6,-15.0817863930286
287,"APD 90",130.4,-56.8969699537889
288,"APD 20",30.2,15.0756828776935
288,"APD 50",54.8,-15.3503410677729
288,"APD 90",119,-56.2011692055877
289,"APD 20",30.8,16.2414543066973
289,"APD 50",58.2,-14.7399895342631
289,"APD 90",123.6,-56.0119602301996
290,"APD 20",30.6,15.6188957425173
290,"APD 50",55.2,-15.2923576720895
290,"APD 90",122.2,-56.7260715244062
291,"APD 20",29.2,15.451049070802
291,"APD 50",55.4,-15.6402580461901
291,"APD 90",123.4,-56.9152804997942
