"Sweep (n)","APD","APD value (ms)","APD value (mV)"
152,"APD 20",52.2,24.1302478773122
152,"APD 50",84.2,-11.1511225172251
152,"APD 90",126.2,-57.9803439257689
153,"APD 20",53.2,23.9562976902619
153,"APD 50",84.8,-11.1938471245708
153,"APD 90",126.8,-58.0444308367875
154,"APD 20",53,23.6907947731851
154,"APD 50",84,-11.4074701612992
154,"APD 90",127,-58.135983566814
155,"APD 20",53.4,23.7853992608792
155,"APD 50",85,-11.3433832502807
155,"APD 90",128.6,-58.291623207859
156,"APD 20",53.2,24.0203846012805
156,"APD 50",86,-11.0534662718635
156,"APD 90",128.8,-57.9376193184233
