"Sweep (n)","APD","APD value (ms)","APD value (mV)"
128,"APD 20",55.2,17.523192527068
128,"APD 50",79.8,-15.3442375524378
128,"APD 90",109.4,-58.9019747413688
129,"APD 20",53.2,15.884398659594
129,"APD 50",75.4,-16.5252677697794
129,"APD 90",108.2,-60.0372285936972
130,"APD 20",49.6,15.2374260340736
130,"APD 50",71.8,-17.3492423400177
130,"APD 90",112,-60.5651826701832
131,"APD 20",48.4,15.0512688163531
131,"APD 50",70,-17.0440665732628
131,"APD 90",110.2,-60.2355928420879
132,"APD 20",46.2,16.0278312699689
132,"APD 50",67.8,-14.9047844483107
132,"APD 90",98.2,-56.0089084725321
