"Sweep (n)","APD","APD value (ms)","APD value (mV)"
114,"APD 20",20.4,24.6765124998036
114,"APD 50",55.4,-12.1551507898488
114,"APD 90",121,-61.3067597833977
115,"APD 20",21.8,24.7436511684896
115,"APD 50",57.8,-12.0330804831468
115,"APD 90",120.4,-60.9649629246321
116,"APD 20",20.8,24.6887195304737
116,"APD 50",55.2,-12.1368402438435
116,"APD 90",120.8,-61.1358613540149
117,"APD 20",21,24.7192371071492
117,"APD 50",56,-12.0910638788303
117,"APD 90",121.4,-61.2670869337195
118,"APD 20",20.2,24.5361316470963
118,"APD 50",52.4,-12.0635980598223
118,"APD 90",121.6,-61.1999482650334
