"Sweep (n)","APD","APD value (ms)","APD value (mV)"
82,"APD 20",4.7,26.6999981350266
82,"APD 50",40,-12.6499991164078
82,"APD 90",91.9,-64.9999954598027
83,"APD 20",4.9,26.7499981315342
83,"APD 50",39.9,-12.5999991199002
83,"APD 90",92.1,-64.9499954632951
84,"APD 20",5,26.549998145504
84,"APD 50",39.9,-12.6999991129153
84,"APD 90",92.1,-64.9499954632951
85,"APD 20",4.8,26.7999981280417
85,"APD 50",41.5,-12.5999991199002
85,"APD 90",92.1,-64.84999547028
86,"APD 20",4.9,26.5999981420116
86,"APD 50",39.2,-12.5499991233927
86,"APD 90",91.4,-64.9499954632951
