"Sweep (n)","APD","APD value (ms)","APD value (mV)"
23,"APD 20",0.699999999999999,27.5999980721624
23,"APD 50",8.4,-11.099999224674
23,"APD 90",66.5,-62.5999956274407
24,"APD 20",0.700000000000001,27.9999980442227
24,"APD 50",8.4,-10.9999992316589
24,"APD 90",66.8,-62.5499956309332
25,"APD 20",0.700000000000001,28.1499980337453
25,"APD 50",8.5,-11.3499992072117
25,"APD 90",67.8,-62.4499956379181
26,"APD 20",0.699999999999999,27.7999980581925
26,"APD 50",8.4,-10.8499992421363
26,"APD 90",66.2,-62.5999956274407
27,"APD 20",0.800000000000001,27.2499980966096
27,"APD 50",8.5,-11.1499992211815
27,"APD 90",67.1,-62.6499956239483
