"Sweep (n)","APD","APD value (ms)","APD value (mV)"
176,"APD 20",0.999999999999998,17.849998753192
176,"APD 50",8.3,-19.149998662388
176,"APD 90",37.3,-68.2499952327928
177,"APD 20",1.1,16.8999988195487
177,"APD 50",8.6,-19.0999986658805
177,"APD 90",37.2,-68.1999952362853
178,"APD 20",0.999999999999998,16.8499988230412
178,"APD 50",8.1,-19.2999986519106
178,"APD 90",36.7,-68.2999952293003
179,"APD 20",1,17.5999987706543
179,"APD 50",8.3,-19.0499986693729
179,"APD 90",36.7,-67.9499952537476
180,"APD 20",1,18.1999987287447
180,"APD 50",8.3,-19.2499986554031
180,"APD 90",36.7,-68.2499952327928
