"Sweep (n)","APD","APD value (ms)","APD value (mV)"
175,"APD 20",6.7,30.7499978521374
175,"APD 50",35.6,-10.549999263091
175,"APD 90",69.6,-65.6499954144007
176,"APD 20",6.9,30.5999978626148
176,"APD 50",35.3,-10.6499992561061
176,"APD 90",69.7,-65.6499954144007
177,"APD 20",6.9,30.8499978451525
177,"APD 50",35.4,-10.6499992561061
177,"APD 90",69.1,-65.8499954004309
178,"APD 20",6.8,30.8499978451525
178,"APD 50",36,-10.3999992735684
178,"APD 90",71.1,-65.6999954109082
179,"APD 20",7,31.1499978241977
179,"APD 50",37,-10.3499992770609
179,"APD 90",70.9,-65.5999954178932
