"Sweep (n)","APD","APD value (ms)","APD value (mV)"
156,"APD 20",2,33.7499976425898
156,"APD 50",9.2,-4.94999965424651
156,"APD 90",25.8,-56.799996032566
157,"APD 20",2.1,33.6999976460823
157,"APD 50",9.5,-5.34999962630684
157,"APD 90",25.9,-56.7499960360585
158,"APD 20",2,34.0499976216351
158,"APD 50",9.2,-4.89999965773897
158,"APD 90",25.9,-56.6499960430434
159,"APD 20",2,34.2999976041728
159,"APD 50",9.4,-4.94999965424651
159,"APD 90",25.7,-56.5499960500283
160,"APD 20",2,33.6999976460823
160,"APD 50",9.1,-5.34999962630684
160,"APD 90",25.7,-56.7499960360585
