"Sweep (n)","APD","APD value (ms)","APD value (mV)"
452,"APD 20",5.7,26.0499981804286
452,"APD 50",21.9,-11.3999992037192
452,"APD 90",51.9,-61.0999957322145
453,"APD 20",5.7,25.8499981943984
453,"APD 50",21.5,-11.2999992107042
453,"APD 90",51.8,-61.0999957322145
454,"APD 20",5.7,25.6499982083683
454,"APD 50",21.6,-11.4999991967343
454,"APD 90",51.2,-61.0999957322145
455,"APD 20",5.6,25.9499981874135
455,"APD 50",21.6,-11.3999992037192
455,"APD 90",51.4,-61.049995735707
456,"APD 20",5.6,26.0999981769361
456,"APD 50",21.7,-11.3499992072117
456,"APD 90",51.3,-61.149995728722
457,"APD 20",5.7,26.1499981734437
457,"APD 50",21.7,-11.1999992176891
457,"APD 90",51.6,-61.0999957322145
458,"APD 20",5.8,26.0999981769361
458,"APD 50",21.8,-11.3999992037192
458,"APD 90",51.8,-61.049995735707
459,"APD 20",5.8,25.9499981874135
459,"APD 50",22.3,-11.4499992002268
459,"APD 90",51.7,-61.049995735707
460,"APD 20",5.9,25.5999982118607
460,"APD 50",21.9,-11.5999991897494
460,"APD 90",52.1,-61.0999957322145
461,"APD 20",5.9,25.7999981978909
461,"APD 50",22.1,-11.3999992037192
461,"APD 90",52.2,-61.0999957322145
