"Sweep (n)","APD","APD value (ms)","APD value (mV)"
810,"APD 20",0.600000000000001,29.599997932464
810,"APD 50",4.1,-8.79999938532713
810,"APD 90",21.8,-61.0999957322145
811,"APD 20",0.6,31.1499978241977
811,"APD 50",4.1,-8.59999939929697
811,"APD 90",21.7,-61.049995735707
812,"APD 20",0.6,31.4999977997505
812,"APD 50",4.1,-8.79999938532713
812,"APD 90",21.8,-60.9499957426919
813,"APD 20",0.6,30.6999978556299
813,"APD 50",4.1,-8.44999940977435
813,"APD 90",21.9,-61.049995735707
814,"APD 20",0.600000000000001,29.049997970881
814,"APD 50",4.1,-8.69999939231205
814,"APD 90",21.8,-60.8999957461843
815,"APD 20",0.6,31.449997803243
815,"APD 50",4.1,-8.19999942723664
815,"APD 90",22.3,-60.6999957601542
816,"APD 20",0.600000000000001,29.5499979359564
816,"APD 50",4.1,-8.99999937135729
816,"APD 90",22.3,-60.4499957776165
817,"APD 20",0.6,28.5999980023132
817,"APD 50",4.2,-9.29999935040254
817,"APD 90",22.3,-60.4499957776165
818,"APD 20",0.6,30.3499978800771
818,"APD 50",4.1,-8.49999940628189
818,"APD 90",22.4,-60.1499957985712
819,"APD 20",0.6,30.5999978626148
819,"APD 50",4.2,-9.14999936087991
819,"APD 90",22.5,-60.3499957846014
