"Sweep (n)","APD","APD value (ms)","APD value (mV)"
518,"APD 20",1.3,23.8499983340968
518,"APD 50",8,-10.7499992491212
518,"APD 90",32.8,-56.3499960639982
519,"APD 20",1.3,24.0999983166345
519,"APD 50",8.1,-10.4999992665835
519,"APD 90",33.1,-56.2499960709831
520,"APD 20",1.4,22.8999984004536
520,"APD 50",8,-10.8499992421363
520,"APD 90",32.9,-56.2999960674906
521,"APD 20",1.3,23.7999983375893
521,"APD 50",7.9,-10.6499992561061
521,"APD 90",33.3,-56.2999960674906
522,"APD 20",1.3,23.7499983410817
522,"APD 50",7.9,-10.449999270076
522,"APD 90",33.4,-56.1999960744755
523,"APD 20",1.3,23.5999983515591
523,"APD 50",8,-10.6999992526137
523,"APD 90",33.2,-56.2999960674906
524,"APD 20",1.4,23.499998358544
524,"APD 50",8.2,-10.8999992386438
524,"APD 90",33.3,-56.3499960639982
525,"APD 20",1.4,23.1499983829913
525,"APD 50",8,-10.4999992665835
525,"APD 90",33.4,-56.2499960709831
526,"APD 20",1.3,24.049998320127
526,"APD 50",8.2,-10.5999992595986
526,"APD 90",33.5,-56.3499960639982
527,"APD 20",1.3,24.1999983096496
527,"APD 50",8,-10.6499992561061
527,"APD 90",32.9,-56.2999960674906
