"Sweep (n)","APD","APD value (ms)","APD value (mV)"
819,"APD 20",1.7,31.3999978067354
819,"APD 50",13.6,-7.44999947962354
819,"APD 90",41.9,-59.0999958719129
820,"APD 20",1.7,31.5999977927656
820,"APD 50",13.7,-7.29999949010091
820,"APD 90",41.9,-58.9999958788978
821,"APD 20",1.8,31.1999978207053
821,"APD 50",13.9,-7.69999946216124
821,"APD 90",42.3,-58.9999958788978
822,"APD 20",1.7,31.2499978172128
822,"APD 50",13.6,-7.49999947613108
822,"APD 90",42.1,-59.0499958754053
823,"APD 20",1.7,31.5999977927656
823,"APD 50",13.8,-7.49999947613108
823,"APD 90",41.7,-59.0499958754053
824,"APD 20",1.7,31.1499978241977
824,"APD 50",13.6,-7.49999947613108
824,"APD 90",41.4,-58.9999958788978
825,"APD 20",1.7,31.3999978067354
825,"APD 50",13.8,-7.399999483116
825,"APD 90",41.7,-58.9999958788978
826,"APD 20",1.7,31.2999978137204
826,"APD 50",13.5,-7.54999947263862
826,"APD 90",41.4,-59.0999958719129
827,"APD 20",1.7,31.2999978137204
827,"APD 50",13.6,-7.24999949359337
827,"APD 90",41.5,-58.9999958788978
828,"APD 20",1.8,30.89999784166
828,"APD 50",13.7,-7.59999946914616
828,"APD 90",41.3,-59.0499958754053
