"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
57,8.6,91.2475542597241
58,8.6,92.2698930783531
59,8.8,85.3729207496917
60,8.6,91.4764360847903
61,8.4,88.8366657023593
