"Sweep (n)","APD","APD value (ms)","APD value (mV)"
156,"APD 20",1.6,5.549999612337
156,"APD 50",5.8,-25.0999982467853
156,"APD 90",27.3,-66.2999953689987
157,"APD 20",1.5,6.44999954947273
157,"APD 50",5.8,-24.8499982642476
157,"APD 90",27.2,-66.1999953759836
158,"APD 20",1.6,5.94999958439732
158,"APD 50",5.9,-24.8999982607552
158,"APD 90",27.5,-66.2499953724912
159,"APD 20",1.6,6.19999956693502
159,"APD 50",5.9,-24.6499982782175
159,"APD 90",27.5,-66.2499953724912
160,"APD 20",1.6,5.7999995948747
160,"APD 50",5.8,-24.9499982572627
160,"APD 90",27.2,-66.2499953724912
161,"APD 20",1.6,6.14999957042748
161,"APD 50",5.9,-24.9999982537703
161,"APD 90",28,-66.2499953724912
162,"APD 20",1.6,6.09999957391994
162,"APD 50",5.9,-24.8499982642476
162,"APD 90",27.9,-66.1999953759836
163,"APD 20",1.5,6.19999956693502
163,"APD 50",5.8,-25.0499982502778
163,"APD 90",27.2,-66.1999953759836
164,"APD 20",1.5,6.0499995774124
164,"APD 50",5.8,-24.8999982607552
164,"APD 90",27.2,-66.2999953689987
165,"APD 20",1.6,6.0499995774124
165,"APD 50",5.8,-25.0999982467853
165,"APD 90",27.2,-66.2499953724912
