"Sweep (n)","APD","APD value (ms)","APD value (mV)"
30,"APD 20",4.9,26.549998145504
30,"APD 50",40.2,-12.6999991129153
30,"APD 90",90.1,-64.9999954598027
31,"APD 20",5,26.4999981489965
31,"APD 50",38.9,-12.6499991164078
31,"APD 90",90,-64.9499954632951
32,"APD 20",5.1,26.3999981559814
32,"APD 50",40.2,-12.6999991129153
32,"APD 90",89.1,-64.84999547028
33,"APD 20",5.3,26.549998145504
33,"APD 50",39.9,-12.5999991199002
33,"APD 90",88.1,-64.7999954737725
34,"APD 20",5,26.5999981420116
34,"APD 50",40.4,-12.6499991164078
34,"APD 90",88.9,-64.84999547028
35,"APD 20",5.3,26.2999981629663
35,"APD 50",40.2,-12.6999991129153
35,"APD 90",90.1,-64.9999954598027
36,"APD 20",5.3,26.1999981699512
36,"APD 50",40.1,-12.7999991059304
36,"APD 90",87.4,-64.8999954667876
37,"APD 20",5,26.549998145504
37,"APD 50",39.1,-12.5499991233927
37,"APD 90",87.6,-64.7999954737725
38,"APD 20",4.9,26.549998145504
38,"APD 50",39,-12.5499991233927
38,"APD 90",87.8,-64.9499954632951
39,"APD 20",5.2,26.2999981629663
39,"APD 50",40,-12.8999990989455
39,"APD 90",88.9,-64.8999954667876
