"Sweep (n)","APD","APD value (ms)","APD value (mV)"
6,"APD 20",0.6,36.1999974714593
6,"APD 50",9.9,-4.64999967520127
6,"APD 90",37.8,-61.4999957042748
7,"APD 20",0.6,36.0499974819367
7,"APD 50",9.8,-4.99999965075405
7,"APD 90",37.5,-61.4499957077673
8,"APD 20",0.700000000000001,35.4499975238462
8,"APD 50",9.9,-5.24999963329175
8,"APD 90",37.5,-61.5999956972899
9,"APD 20",0.700000000000001,35.5499975168613
9,"APD 50",10,-5.14999964027667
9,"APD 90",38.1,-61.5999956972899
10,"APD 20",0.6,37.9499973492232
10,"APD 50",9.7,-4.94999965424651
10,"APD 90",38,-61.4499957077673
11,"APD 20",0.6,38.1999973317609
11,"APD 50",10,-4.94999965424651
11,"APD 90",38.1,-61.4999957042748
12,"APD 20",0.6,38.6999972968364
12,"APD 50",9.7,-5.34999962630684
12,"APD 90",38.7,-61.4999957042748
13,"APD 20",0.6,37.5999973736705
13,"APD 50",9.7,-5.09999964376913
13,"APD 90",38.4,-61.4999957042748
14,"APD 20",0.6,35.8499974959065
14,"APD 50",9.8,-5.09999964376913
14,"APD 90",39.1,-61.4499957077673
15,"APD 20",0.6,38.1499973352534
15,"APD 50",9.8,-4.89999965773897
15,"APD 90",39.3,-61.3499957147522
