"Sweep (n)","APD","APD value (ms)","APD value (mV)"
141,"APD 20",2,33.9999976251275
141,"APD 50",9.3,-4.84999966123143
141,"APD 90",26.3,-56.6999960395509
142,"APD 20",2.1,33.8999976321125
142,"APD 50",9.5,-5.09999964376913
142,"APD 90",26.3,-56.6499960430434
143,"APD 20",2.1,33.7499976425898
143,"APD 50",9.4,-4.84999966123143
143,"APD 90",26.7,-56.6499960430434
144,"APD 20",2.1,33.94999762862
144,"APD 50",9.5,-4.59999967869373
144,"APD 90",26.4,-56.6499960430434
145,"APD 20",2.1,34.0999976181426
145,"APD 50",9.6,-5.14999964027667
145,"APD 90",26.3,-56.7499960360585
146,"APD 20",2.1,33.6999976460823
146,"APD 50",9.4,-4.69999967170881
146,"APD 90",26.6,-56.6499960430434
147,"APD 20",2.1,33.7499976425898
147,"APD 50",9.5,-4.64999967520127
147,"APD 90",26.7,-56.7499960360585
148,"APD 20",2.1,33.4499976635446
148,"APD 50",9.4,-5.09999964376913
148,"APD 90",26.5,-56.6999960395509
149,"APD 20",2.1,33.5999976530672
149,"APD 50",9.4,-4.94999965424651
149,"APD 90",26.4,-56.5999960465359
150,"APD 20",2.1,33.7499976425898
150,"APD 50",9.5,-5.24999963329175
150,"APD 90",26.4,-56.6999960395509
