"Sweep (n)","APD","APD value (ms)","APD value (mV)"
60,"APD 20",1.3,27.5499980756548
60,"APD 50",7.1,-10.0999992945232
60,"APD 90",27.9,-59.9499958125411
61,"APD 20",1.3,27.7999980581925
61,"APD 50",7.1,-9.64999932595532
61,"APD 90",27.7,-59.8999958160335
62,"APD 20",1.3,27.6499980686699
62,"APD 50",7,-9.7499993189704
62,"APD 90",27.6,-59.9999958090486
63,"APD 20",1.3,27.8499980547001
63,"APD 50",7.1,-9.9999993015081
63,"APD 90",27.5,-59.9999958090486
64,"APD 20",1.3,27.8499980547001
64,"APD 50",7,-10.2999992805533
64,"APD 90",26.8,-60.0999958020637
65,"APD 20",1.3,27.6499980686699
65,"APD 50",6.9,-9.64999932595532
65,"APD 90",26.9,-59.9499958125411
66,"APD 20",1.3,27.5499980756548
66,"APD 50",7,-9.7499993189704
66,"APD 90",27,-59.9999958090486
67,"APD 20",1.3,27.7999980581925
67,"APD 50",7,-9.94999930500056
67,"APD 90",26.9,-60.0499958055562
68,"APD 20",1.3,28.3499980197755
68,"APD 50",7,-9.64999932595532
68,"APD 90",27.4,-59.9999958090486
69,"APD 20",1.3,28.1499980337453
69,"APD 50",7,-9.7499993189704
69,"APD 90",27.2,-60.0499958055562
